# Pesampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
1.623704395288469605e-15,5.836289415788007237e-17,3.644408106219861939e-14,1.592105934177470405e-16
1.598350764982439255e-15,5.823817107617448191e-17,3.644043819482015991e-14,1.592557887472093723e-16
1.591104124418398499e-15,5.822628120026213804e-17,3.647098608412748487e-14,1.593003850960234525e-16
1.623782704407604742e-15,5.840520432799701436e-17,3.647474037903961851e-14,1.593419702796756279e-16
1.662120140268188305e-15,5.861829760993695228e-17,3.649090084728396258e-14,1.593781299986480944e-16
1.670004184123211431e-15,5.865588052087822721e-17,3.647634615982128936e-14,1.594064484525760286e-16
1.612659748230063458e-15,5.837484544789807930e-17,3.649611571417453465e-14,1.594245093141637981e-16
1.598776635796736629e-15,5.831351518869359394e-17,3.651326706670824193e-14,1.594298970627582415e-16
1.600580228375544714e-15,5.832614901760058266e-17,3.652188018941132923e-14,1.594201986769863861e-16
1.656671063909788474e-15,5.860027462869736445e-17,3.650344603378502590e-14,1.593930056852772698e-16
1.525870838445125109e-15,5.788397458764327745e-17,3.645259008717423490e-14,1.593435960651308513e-16
1.511852548337222850e-15,5.781200454322666439e-17,3.647774036965269385e-14,1.592719222400252400e-16
1.606687664145148818e-15,5.827076829804172325e-17,3.644796640051788280e-14,1.591755692297673932e-16
1.693869255591907765e-15,5.868158210676497738e-17,3.642097342830107841e-14,1.590518831201104154e-16
1.707701088638165282e-15,5.871207566088055434e-17,3.639968309342930466e-14,1.588985902862414196e-16
1.730360860304036480e-15,5.876441471759134451e-17,3.634733602851528114e-14,1.587156396288259455e-16
1.704988027304752077e-15,5.856950429963977127e-17,3.630025820180294302e-14,1.585057694203588695e-16
1.618776943084390728e-15,5.804083415371591266e-17,3.622665685769062531e-14,1.582722221813319216e-16
1.468808837283534507e-15,5.719271386388575637e-17,3.619130308649336068e-14,1.580182625662558794e-16
1.244911499156628288e-15,5.591104692337522035e-17,3.611954708225041931e-14,1.577471433236137743e-16
1.143151011843078904e-15,5.528323286169289662e-17,3.606567479783623707e-14,1.574621015576796063e-16
1.180286073334187091e-15,5.539011400700975805e-17,3.599458363941050769e-14,1.571663556433198286e-16
1.261739690811761857e-15,5.572477730178799756e-17,3.590980169287112983e-14,1.568631027891281540e-16
1.318498213283974852e-15,5.593795026265092001e-17,3.584898264087278320e-14,1.565555172427623367e-16
1.295903124982188945e-15,5.572386078605484457e-17,3.578358333651981878e-14,1.562467491312041330e-16
1.213735173917459352e-15,5.518381143361411964e-17,3.570721701946142196e-14,1.559399239278840810e-16
1.164568506388347252e-15,5.482779896995547674e-17,3.564326437703663699e-14,1.556381425381598298e-16
1.175243523467526757e-15,5.479718440555064732e-17,3.558155557834559370e-14,1.553444819945461830e-16
1.212064639474836728e-15,5.490785355312538852e-17,3.551768060936307608e-14,1.550619967533189297e-16
1.253488559752575794e-15,5.504964819127174627e-17,3.546078892299000164e-14,1.547937205846339061e-16
1.209436373735275564e-15,5.473452496802804949e-17,3.540395663062352368e-14,1.545426690492076743e-16
1.111969693647344207e-15,5.412686944425232452e-17,3.533662187263647565e-14,1.543118270212619395e-16
1.040762617013556118e-15,5.369546379049841731e-17,3.532531189123687963e-14,1.541038940695394924e-16
1.008641774137950782e-15,5.344731030936706543e-17,3.526035416995440106e-14,1.539204660140731842e-16
9.953497459408522531e-16,5.334015003239687688e-17,3.524956203744178526e-14,1.537622795874719112e-16
1.030562991989226152e-15,5.349126632639080762e-17,3.521632031483116901e-14,1.536300509074883138e-16
1.083937764956911654e-15,5.375977106194297590e-17,3.520843677157090412e-14,1.535245060648237082e-16
1.079575541072545637e-15,5.369087574333953235e-17,3.515570017752223806e-14,1.534450187410223124e-16
1.145957309189575857e-15,5.403524246415255085e-17,3.514194837052247532e-14,1.533965744789128638e-16
1.177523550483065882e-15,5.421374484088593677e-17,3.516077144248950474e-14,1.533781225504793398e-16
1.176692071395690597e-15,5.419753594188580586e-17,3.513700124408017102e-14,1.533894985186654353e-16
1.227731224348244412e-15,5.450468950692695740e-17,3.518007042455470426e-14,1.534315023097654147e-16
1.274839705740626673e-15,5.476498183381359484e-17,3.517175887987222545e-14,1.535049526653843192e-16
1.291716201431123556e-15,5.487727162515768295e-17,3.517758658542719616e-14,1.536106887592166757e-16
1.299744890261134655e-15,5.497290374417861072e-17,3.522542211193877161e-14,1.537495718771963729e-16
1.299548810550639705e-15,5.502711149974858630e-17,3.526753928737206184e-14,1.539224871647032415e-16
1.345444346697580384e-15,5.535772174744066626e-17,3.535335298260016870e-14,1.541303454448269685e-16
1.402637305896577044e-15,5.582016547535364845e-17,3.555452178357662653e-14,1.543736760675673473e-16
1.418469665046795440e-15,5.604403585875841408e-17,3.571167804445106964e-14,1.546502132410461176e-16
1.444766345785583063e-15,5.627444198260303276e-17,3.577685867971793249e-14,1.549552665961523593e-16
1.496396182769283306e-15,5.663882002397670965e-17,3.583836133550148932e-14,1.552834590829419984e-16
1.540985629098423313e-15,5.692877279301194983e-17,3.582998802474014786e-14,1.556293770382727507e-16
1.605525802266751427e-15,5.729656973294965707e-17,3.577571760961276978e-14,1.559875656455145655e-16
1.693234054789204103e-15,5.783969530226995294e-17,3.582079958066099945e-14,1.563525236714096639e-16
1.725360254162196635e-15,5.812422202938998912e-17,3.591400019376492642e-14,1.567187000968683207e-16
1.718255619197986455e-15,5.820171899520835306e-17,3.599669413168407134e-14,1.570804926690428494e-16
1.760473056825237797e-15,5.852464257363857762e-17,3.607204270718124007e-14,1.574322484044074484e-16
1.762000310286516627e-15,5.862751023131643367e-17,3.612967924018776856e-14,1.577682660730726387e-16
1.812714124969509217e-15,5.898178289257514886e-17,3.619868786245993268e-14,1.580828006932552882e-16
1.887405532441945016e-15,5.946032180348904410e-17,3.628453427509917517e-14,1.583700700615625916e-16
1.897587651118219173e-15,5.958424928056431269e-17,3.632965431782536350e-14,1.586242633394862497e-16
1.854827814781926706e-15,5.945979399578437805e-17,3.641945706964824622e-14,1.588395517093574428e-16
1.814559156955727587e-15,5.934656261391910321e-17,3.652359236299432854e-14,1.590101011078955095e-16
1.717638638177047651e-15,5.887672832936054809e-17,3.652477658102930579e-14,1.591314248991099648e-16
1.674883487314413249e-15,5.868425297627658102e-17,3.655030838228626799e-14,1.591952884949234175e-16
1.685495596423407088e-15,5.871857354576070053e-17,3.650956798697588369e-14,1.592114271673578341e-16
1.635775296707016494e-15,5.843097299790549019e-17,3.646006256802391269e-14,1.591922703755273385e-16
1.551863138428230306e-15,5.797933287981955728e-17,3.644460103003862304e-14,1.591479212159281234e-16
1.479919300376349290e-15,5.757723737918155963e-17,3.641790627846016485e-14,1.590884861478274643e-16
1.529666710628374319e-15,5.782297704320062863e-17,3.641355324436773709e-14,1.590240628153991394e-16
1.644834983497529442e-15,5.840421994021673280e-17,3.640591647778955137e-14,1.589647341599569452e-16
1.784717492421303232e-15,5.910255344937564537e-17,3.639069928956046128e-14,1.589205688108820640e-16
1.830271719661874637e-15,5.932388216777749050e-17,3.637783195697079715e-14,1.589016277400860510e-16
1.845761049646567485e-15,5.940531915690808024e-17,3.637809889697845152e-14,1.589179771717131145e-16
1.914530299682980386e-15,5.976926511632376965e-17,3.639059713772894502e-14,1.589797077563309590e-16
1.921920166415174111e-15,5.984201754305524795e-17,3.641455510195895295e-14,1.590969600469695098e-16
1.894512580442408206e-15,5.975899575512003478e-17,3.644990600871540136e-14,1.592799563532802628e-16
1.930984656082547137e-15,6.002650010054464904e-17,3.651458026766651568e-14,1.595390390999103484e-16
1.966564392714580568e-15,6.032227245309713801e-17,3.660904475523164161e-14,1.598847121754280973e-16
1.947339117743829773e-15,6.036217635832945982e-17,3.670484861078590139e-14,1.603242619498081054e-16
1.948978087040275055e-15,6.053075934355813011e-17,3.681478794661482192e-14,1.608516890975648744e-16
2.003330233180190693e-15,6.099561600092411422e-17,3.696060859090551168e-14,1.614450979231443098e-16
2.020077156901466776e-15,6.128333649776857394e-17,3.711281586757442173e-14,1.620795525558582000e-16
2.057162607714307877e-15,6.167735734537023985e-17,3.726903474572626125e-14,1.627297703122673112e-16
2.060822554446694303e-15,6.190318908931848291e-17,3.742487561706347714e-14,1.633700760444137675e-16
2.076268307943646322e-15,6.218009020739976840e-17,3.757980352513549075e-14,1.639743957391368848e-16
2.111870946955479655e-15,6.251497768960263996e-17,3.768109686883043152e-14,1.645163115005282041e-16
2.238646976467909959e-15,6.329166846021349634e-17,3.780008075730713037e-14,1.649700173119380681e-16
2.232191708431847642e-15,6.337477583486179845e-17,3.788653104337169540e-14,1.653218271472873309e-16
2.186648361793035915e-15,6.321848345667278032e-17,3.791865820765496686e-14,1.655833345437337847e-16
2.168405334994748275e-15,6.317798433398058006e-17,3.795147675981485527e-14,1.657473444672614404e-16
2.123370122653221643e-15,6.300352626013815127e-17,3.800959495537081661e-14,1.658312417273964559e-16
2.118717434941812742e-15,6.299651647679326937e-17,3.803378946517946427e-14,1.658458952689594608e-16
2.099476212931744599e-15,6.287811809264509607e-17,3.800769090387913472e-14,1.657999887601436214e-16
2.211743713790557553e-15,6.340740911119650889e-17,3.799740840065503398e-14,1.657022673817686302e-16
2.242387053083965601e-15,6.349094728103683921e-17,3.792347254157734991e-14,1.655615089577561304e-16
2.255957179565156000e-15,6.349263519486462160e-17,3.786683017257282410e-14,1.653864995550675848e-16
2.280480904631145765e-15,6.355375726369297484e-17,3.782998142407425357e-14,1.651860136053551852e-16
2.308116050717026486e-15,6.363225841676580005e-17,3.780391565034453733e-14,1.649687985697300639e-16
2.359985740054664406e-15,6.383295853928439662e-17,3.779034725379609465e-14,1.647435840079891803e-16
2.370030653161722025e-15,6.380610648921631965e-17,3.773068044850706763e-14,1.645201078522689576e-16
2.384451410637202855e-15,6.379144119100597056e-17,3.765056366508569663e-14,1.643101040155287640e-16
2.403963424030469332e-15,6.382262247040159701e-17,3.760001484939096871e-14,1.641263557248606271e-16
2.362939423039902912e-15,6.357992026793435508e-17,3.757008100526109237e-14,1.639816919432191334e-16
2.302174637125061559e-15,6.325965934754505564e-17,3.755550071645391447e-14,1.638889203009271234e-16
2.264985101872371461e-15,6.308095918157253254e-17,3.756974979469246060e-14,1.638608623295608888e-16
2.238353257390207109e-15,6.297442680713699067e-17,3.759524151744549526e-14,1.639103986124844232e-16
2.216222063043468338e-15,6.290390449358764416e-17,3.761535450253779248e-14,1.640505239881539299e-16
2.187633211805937126e-15,6.284340122618652571e-17,3.767540067430124819e-14,1.642944130493188517e-16
2.171274178028829390e-15,6.286149967747646319e-17,3.773005138755209437e-14,1.646554963106704242e-16
2.121764249115291323e-15,6.276672331965493453e-17,3.783177620527441580e-14,1.651475475706375186e-16
2.242369873429165155e-15,6.355241150891141102e-17,3.795899589415036058e-14,1.657847831719262346e-16
2.320702570032174040e-15,6.418458838678672266e-17,3.813510411026825216e-14,1.665819740726694787e-16
2.289513054049046958e-15,6.435253929171729110e-17,3.837902513669352270e-14,1.675545718791762506e-16
2.196404262152268906e-15,6.427261377203618091e-17,3.866060113850367455e-14,1.687188427731327540e-16
2.241982938744111016e-15,6.495808494302493933e-17,3.900196348555673402e-14,1.701512826976160462e-16
2.198899686696439414e-15,6.522443792782693330e-17,3.932198506882863691e-14,1.717417334253200020e-16
2.313123499894725099e-15,6.633700801471324491e-17,3.971400017033891319e-14,1.734908205141280749e-16
2.316188723189087067e-15,6.695474801557159791e-17,4.015718819428218231e-14,1.753708017561645452e-16
2.303286578573412329e-15,6.752661174488830553e-17,4.062715639066330771e-14,1.773477856112360701e-16
2.295039163771140553e-15,6.811998507652638645e-17,4.107408200000282637e-14,1.793864014974610799e-16
2.257353337236035781e-15,6.866531656095217574e-17,4.169031873932226081e-14,1.814496416222503075e-16
2.301737040540924631e-15,6.947533027154830712e-17,4.205436383969989657e-14,1.834987755905763509e-16
2.322967964087758024e-15,7.018494309836868293e-17,4.246355762013052466e-14,1.854933437949332678e-16
2.311634924120080837e-15,7.072377662650153395e-17,4.289037255399723231e-14,1.873912358236449858e-16
2.310364438414080668e-15,7.127673744675983153e-17,4.330013119100848528e-14,1.891488598811620343e-16
2.269307770247533702e-15,7.156863103104827578e-17,4.366338219887542231e-14,1.907214084471336568e-16
2.240940154350093054e-15,7.184861485684018718e-17,4.396904405105329449e-14,1.920632240674955063e-16
2.239515024360458100e-15,7.217414361295286209e-17,4.420754350744691542e-14,1.931282672404905095e-16
2.248156991670226776e-15,7.245530258192346951e-17,4.438389128709503633e-14,1.938706858220268439e-16
2.274127684199360770e-15,7.271241188183570093e-17,4.448242297220102387e-14,1.942501299792496817e-16
2.248726020650774043e-15,7.257077374326816681e-17,4.445682339261567328e-14,1.942571878484075813e-16
2.157776560042735315e-15,7.199092069488883037e-17,4.435523693643828262e-14,1.939249109825827419e-16
2.085213068899122179e-15,7.143284555990545574e-17,4.422696724388611320e-14,1.933005290322243160e-16
2.040259908680473312e-15,7.093639903482435093e-17,4.404013591116995972e-14,1.924321877277953736e-16
2.005035122921107389e-15,7.042727117790985085e-17,4.380717629273541650e-14,1.913682881975583947e-16
2.004754168507870115e-15,7.004382211920273005e-17,4.352734683504698509e-14,1.901569538785520077e-16
1.981266700094927330e-15,6.951985627482184843e-17,4.324256490137836979e-14,1.888456124520027720e-16
1.996459004416593071e-15,6.916020578896960655e-17,4.291474919797016029e-14,1.874806930909184872e-16
1.929372046458141204e-15,6.837881447133467591e-17,4.259141744500432713e-14,1.861074368971062973e-16
1.811380181975939021e-15,6.736068897389054377e-17,4.230627511915047265e-14,1.847698167393602743e-16
1.696194918899725957e-15,6.635661262293578867e-17,4.200849458920043932e-14,1.834967219438819019e-16
1.713785035583677882e-15,6.605913393304540178e-17,4.169757941879172889e-14,1.823354476991838306e-16
1.730485003388977170e-15,6.586245684585854209e-17,4.150720687362059783e-14,1.813744625574985794e-16
1.719829096997266190e-15,6.557070450991949190e-17,4.133520128711551570e-14,1.806193543363474252e-16
1.724150654726670250e-15,6.544465602668477739e-17,4.123769176119159198e-14,1.801100833027966428e-16
1.714920524133738007e-15,6.531413713703421595e-17,4.117049389103636193e-14,1.798696443086808502e-16
1.664526154787052869e-15,6.506109161623167476e-17,4.118732987134360868e-14,1.798760376317694025e-16
1.655498993528128102e-15,6.508638739362274609e-17,4.124397778344262972e-14,1.800961667477611316e-16
1.685431277813779308e-15,6.535659718152056978e-17,4.131468500555292300e-14,1.804964097371792846e-16
1.698402654330603463e-15,6.559486149262209379e-17,4.143806531034329424e-14,1.810434422456844583e-16
1.722970054338363880e-15,6.593781287291166277e-17,4.160242768367523893e-14,1.817039358867892408e-16
1.727494052444497180e-15,6.619511921155364060e-17,4.177482395163424759e-14,1.824443185265505129e-16
1.753354891968873452e-15,6.657794884499171012e-17,4.195741921998915105e-14,1.832305960002542672e-16
1.714985126404624998e-15,6.661873492490531480e-17,4.212673812674575137e-14,1.840282358698820496e-16
1.628412924970254258e-15,6.640145587583115704e-17,4.229637019011675042e-14,1.848021145776433577e-16
1.603339567319480833e-15,6.648909665699735115e-17,4.245403174217949153e-14,1.855173063126331617e-16
1.618223840070903798e-15,6.676248670198079679e-17,4.259303512880310796e-14,1.861504730542129138e-16
1.645512783014847192e-15,6.708052223411045258e-17,4.272241990727578694e-14,1.866986685558878810e-16
1.676551312826365126e-15,6.738885475943098064e-17,4.282490368340436542e-14,1.871698746758453840e-16
1.649686855865502455e-15,6.738207296459167391e-17,4.293342753264152246e-14,1.875725846334481747e-16
1.599823149525448550e-15,6.722989187256615911e-17,4.301989048035745823e-14,1.879154531029359893e-16
1.603785889260377352e-15,6.734733958045463010e-17,4.309554462102225459e-14,1.882072661273423890e-16
1.602482880986469411e-15,6.744260357011382115e-17,4.319421568087245650e-14,1.884569149104848448e-16
1.643767629944999354e-15,6.774419859136365945e-17,4.326934920200358547e-14,1.886733736293679584e-16
1.644263973882948596e-15,6.782986106324812376e-17,4.335281680427440540e-14,1.888656813780281943e-16
1.632545222001073033e-15,6.780078233757580206e-17,4.335484072103668207e-14,1.890429283275138339e-16
1.607917236135997775e-15,6.771442415196737719e-17,4.337812316068392735e-14,1.892142461656542738e-16
1.620353589804400495e-15,6.781816041165290979e-17,4.338920397745450990e-14,1.893888028646885728e-16
1.633803775989340984e-15,6.793351058375959475e-17,4.340671775294428827e-14,1.895764465781856509e-16
1.546394115054627550e-15,6.757773922855308170e-17,4.352871463085422080e-14,1.897918707744951635e-16
1.548432834033911514e-15,6.766527330793310785e-17,4.358928018161661003e-14,1.900224911103643469e-16
1.474138163744188524e-15,6.734152642537394520e-17,4.364120843423376845e-14,1.902729118507313862e-16
1.297235005579343457e-15,6.647482137944535006e-17,4.372146287756811593e-14,1.905415712180036774e-16
1.198649945251158987e-15,6.598839063860462840e-17,4.373169334802418726e-14,1.908269034746531073e-16
1.381244002397428564e-15,6.707055801918145500e-17,4.378161699496173138e-14,1.911273374721322783e-16
1.478792176678436390e-15,6.768904926111194899e-17,4.383750335558503017e-14,1.914412953241693474e-16
1.488434033479947149e-15,6.785025522203026260e-17,4.392470021888793959e-14,1.917671912087874125e-16
1.488082273604011329e-15,6.794408916106683050e-17,4.398599683012216006e-14,1.921034302997183621e-16
1.457138925104723301e-15,6.788444509690125179e-17,4.406459314671590127e-14,1.924484078282163694e-16
1.509311714682329808e-15,6.827990893841510212e-17,4.415332202849500149e-14,1.928005082764676829e-16
1.604627222951968105e-15,6.890971635600880119e-17,4.424834070477187617e-14,1.931581047040284485e-16
1.696245942974852892e-15,6.951697958103445222e-17,4.434439148681784245e-14,1.935195582088787100e-16
1.724933177469308801e-15,6.979486530358251441e-17,4.444854100325047303e-14,1.938832175248150441e-16
1.722571261207734483e-15,6.990251625762590845e-17,4.454242483813219592e-14,1.942474187570597848e-16
1.811921736777701353e-15,7.046951427063840131e-17,4.459971421855003415e-14,1.946104852580003190e-16
1.968422243171481692e-15,7.138071324304551125e-17,4.465345473329695797e-14,1.949707276450423652e-16
2.061149163244715192e-15,7.197161497186321157e-17,4.473591389180846295e-14,1.953264439625869552e-16
2.072306698749913172e-15,7.214590430057188250e-17,4.482848341899118106e-14,1.956759199901024595e-16
2.115536520092092700e-15,7.248097591264319571e-17,4.491956078420110047e-14,1.960174296982252518e-16
2.207961498600886765e-15,7.306058252135141190e-17,4.500212696380848753e-14,1.963492358547385959e-16
2.217531730118927534e-15,7.320533277869371110e-17,4.506711573256978473e-14,1.966695907821470814e-16
2.232799048907293626e-15,7.337095623963694132e-17,4.512234376671159899e-14,1.969767372684079102e-16
2.253214153165665115e-15,7.354991965367795519e-17,4.516010325978112949e-14,1.972689096321886211e-16
2.271135483529642638e-15,7.374737802492306589e-17,4.525933817497592502e-14,1.975443349437904160e-16
2.296979561218566243e-15,7.396800900800548665e-17,4.533468810897197324e-14,1.978012344025734537e-16
2.242221220891721420e-15,7.375770208664049368e-17,4.537394462447569999e-14,1.980378387479576185e-16
2.258936579169698856e-15,7.389735681396809764e-17,4.540036088982740103e-14,1.982527847549784799e-16
2.250679429717969432e-15,7.391828978658329715e-17,4.544744166619953920e-14,1.984475155396763892e-16
2.277337564869846321e-15,7.407811619988661919e-17,4.543319247060083092e-14,1.986265625980852273e-16
2.332074232599679355e-15,7.442821023406310195e-17,4.550902647549938297e-14,1.987946587099904010e-16
2.370460424108973511e-15,7.465912677482572016e-17,4.552156504716716140e-14,1.989594041355067017e-16
2.379300309201793234e-15,7.477011473964673475e-17,4.558600301630833434e-14,1.991221674235964779e-16
2.349449448626857084e-15,7.467745475761098904e-17,4.563340356264107130e-14,1.992866019475875051e-16
2.347417843901554364e-15,7.471750042687963286e-17,4.566524230442823368e-14,1.994596626131714670e-16
2.415746310883211955e-15,7.512409550171804105e-17,4.571691579062948708e-14,1.996461661487174581e-16
2.487847480064581722e-15,7.554808470281016529e-17,4.576263945813245084e-14,1.998509503112816140e-16
2.488109788805640286e-15,7.561573626968230157e-17,4.580423551390417418e-14,2.000788777580036338e-16
2.639855355807636499e-15,7.644443978555054672e-17,4.585850867909753998e-14,2.003348410883141166e-16
2.757055202212674724e-15,7.711297050268924144e-17,4.592805184043952507e-14,2.006237690722984717e-16
2.775965916068322344e-15,7.732323254450059467e-17,4.602853514734016374e-14,2.009506340843172555e-16
2.843118799395680243e-15,7.776645930980922605e-17,4.611215630076730778e-14,2.013204607656717981e-16
2.861073564429578539e-15,7.797549826462433385e-17,4.618737757267784235e-14,2.017383359455733300e-16
2.664880262130288088e-15,7.716604960853672529e-17,4.630094710787640266e-14,2.022094198560118736e-16
2.471657346063081281e-15,7.636885819312334562e-17,4.640605997479527932e-14,2.027387931171746105e-16
2.366056857949336954e-15,7.602679427052752420e-17,4.654383127432790806e-14,2.033265262278654030e-16
2.437369961357754662e-15,7.659342993644140473e-17,4.670426512507464874e-14,2.039644926873800485e-16
2.490039486301883404e-15,7.706086174036549781e-17,4.683921562730731785e-14,2.046408982060254756e-16
2.511337787077283662e-15,7.739101267132499769e-17,4.700340131927045027e-14,2.053436062148992803e-16
2.548151273207295417e-15,7.780742582307739828e-17,4.717862419480772607e-14,2.060603216099117542e-16
2.428473275487712070e-15,7.742514764671367638e-17,4.733175319661415085e-14,2.067785786092740569e-16
2.218238971047602271e-15,7.657844966583484687e-17,4.748650422927009663e-14,2.074857360166090904e-16
2.154606381990908989e-15,7.647451374273519651e-17,4.765496835711546312e-14,2.081689800755707296e-16
2.214317919047085251e-15,7.698841162729467776e-17,4.780962992186882156e-14,2.088153351036250750e-16
2.287978606037379710e-15,7.754860213333188297e-17,4.793962945209991386e-14,2.094127049084033792e-16
2.378996268762597995e-15,7.819854249737735526e-17,4.809181096627286633e-14,2.099565426703034783e-16
2.423224555273904663e-15,7.857433807030151455e-17,4.819702371063197235e-14,2.104547477978451398e-16
2.424335994008620551e-15,7.871162096399169218e-17,4.827784373731381235e-14,2.109195591015846946e-16
2.279694722258501781e-15,7.810605900650853459e-17,4.836929179654033492e-14,2.113633606974562168e-16
1.993348624711251852e-15,7.677637683780542897e-17,4.848720941041049735e-14,2.117986550709851859e-16
1.904537205575641358e-15,7.643151768489483554e-17,4.855865798153321314e-14,2.122380542517457134e-16
1.954524664217356506e-15,7.682398970820696319e-17,4.864027514543294747e-14,2.126942784002910381e-16
2.009044474120298592e-15,7.727757617198287725e-17,4.877813664457701126e-14,2.131801619286568055e-16
2.074666329066946874e-15,7.780421043159251482e-17,4.893001755109577622e-14,2.137086672792490040e-16
2.115498802280769223e-15,7.819284629707707391e-17,4.905276942825418597e-14,2.142929038114782694e-16
2.180755256723746696e-15,7.875152473545528024e-17,4.923176705147672022e-14,2.149453105702757855e-16
2.169259251664534580e-15,7.890677827504898390e-17,4.937296882787944634e-14,2.156706413479431161e-16
2.129280996347153129e-15,7.894023298029212150e-17,4.954276626864364369e-14,2.164575677438169773e-16
2.186384782488790057e-15,7.949991424109903413e-17,4.973617454712965122e-14,2.172921155553930983e-16
2.256377515373555466e-15,8.013413395596267334e-17,4.993684065562598459e-14,2.181601227713480667e-16
2.239347826625686515e-15,8.031501032245928522e-17,5.012266982299253522e-14,2.190472123497996398e-16
2.385907439652390630e-15,8.136000522852404703e-17,5.034366939716716772e-14,2.199569167466323544e-16
2.295767317086385554e-15,8.116494169263750264e-17,5.052681538402952293e-14,2.208374627669927526e-16
2.253078089597205126e-15,8.119425023975620766e-17,5.069048516781599355e-14,2.216907851808304777e-16
2.168849919774165437e-15,8.102544191076379999e-17,5.090160733186016133e-14,2.225023379000978165e-16
2.146272680595602582e-15,8.115154634271712954e-17,5.108514077499384522e-14,2.232566131310080351e-16
2.291078498747630479e-15,8.210732743932049133e-17,5.122708262558537943e-14,2.239379363574035336e-16
2.464966085532911250e-15,8.320131180956523186e-17,5.139035510129673430e-14,2.245305113191808123e-16
2.528454359923182204e-15,8.366497552511237784e-17,5.147833116313558585e-14,2.250184759000914116e-16
2.516763326341623719e-15,8.372439826730708520e-17,5.156713008702778570e-14,2.253859689298810790e-16
2.522065283977241087e-15,8.386368993528541075e-17,5.169150639449644439e-14,2.256172672921287961e-16
2.630216545540194003e-15,8.449948011887627235e-17,5.181517799584959210e-14,2.257208258380218757e-16
2.523365644973428222e-15,8.402652758002702077e-17,5.191907797270186904e-14,2.257690427180086563e-16
2.489057165446926758e-15,8.389162591057521247e-17,5.195910995545377838e-14,2.258556871559787683e-16
2.508406679022384279e-15,8.405288037890307336e-17,5.199817770561064620e-14,2.260768528116068538e-16
2.638013951677969982e-15,8.479092475105826370e-17,5.199550119657035612e-14,2.265292210127446072e-16
2.752457195048789344e-15,8.556899776693846187e-17,5.209641824490392672e-14,2.273108461263559980e-16
2.809305922681477681e-15,8.620981534944256165e-17,5.232782102272196197e-14,2.285223640531643066e-16
2.859889819155952009e-15,8.707435998252162233e-17,5.283690846978821452e-14,2.302686476277152390e-16
2.859150949941990869e-15,8.787906500808892388e-17,5.347822872909056160e-14,2.326609502254269576e-16
2.857249811013427190e-15,8.889123253442627276e-17,5.424395383352143791e-14,2.358196026577351308e-16
2.884443030766026375e-15,9.031650888070379348e-17,5.518925497171820482e-14,2.398759413386644218e-16
3.082739170344864574e-15,9.286601476476344904e-17,5.628927003106701294e-14,2.449207661196638629e-16
3.246090216917847688e-15,9.553767292284886631e-17,5.758336897583669677e-14,2.509560256188783064e-16
3.326583886631027312e-15,9.812072150700565495e-17,5.913667375681984952e-14,2.579424206671216861e-16
3.407886494938393990e-15,1.010161180142580016e-16,6.093378228848570051e-14,2.658373278829879115e-16
3.488472894699126415e-15,1.042064527184408172e-16,6.297468799096683317e-14,2.745947028614214381e-16
3.600245607508341888e-15,1.078284208560271554e-16,6.524073964843518950e-14,2.841622202501035787e-16
3.840629580517254052e-15,1.122976945969511349e-16,6.763568012829200507e-14,2.944784669635499172e-16
4.103961132759507554e-15,1.170881440562937940e-16,7.017492666062198723e-14,3.054702049515802840e-16
4.297125440267918962e-15,1.216976688985624875e-16,7.281107159742699188e-14,3.170497465064833726e-16
4.467394429238492249e-15,1.263116410472188431e-16,7.549354136238943620e-14,3.291125119814428545e-16
4.633259841606246926e-15,1.311000818302594189e-16,7.840588857147182905e-14,3.415348664810811842e-16
4.775616405043871652e-15,1.358522241966601912e-16,8.138372791924352695e-14,3.541723575135177369e-16
4.914121050642112341e-15,1.405371158017405028e-16,8.425766178310485577e-14,3.668584981516200951e-16
5.145877215893928124e-15,1.456506605142278948e-16,8.713377517637942714e-14,3.794042577978969369e-16
5.449238449785560445e-15,1.509476793812737528e-16,8.982936899718939657e-14,3.915984325841551186e-16
5.570031261869714020e-15,1.551672975526143437e-16,9.238855316452385839e-14,4.032090668485116964e-16
5.539918100911923844e-15,1.584742881429750403e-16,9.491883669781020946e-14,4.139860830162668278e-16
5.712799450297862992e-15,1.624201132326397390e-16,9.718986053843784423e-14,4.236652467954376658e-16
5.911483451916232809e-15,1.660200417652546088e-16,9.907826081190145284e-14,4.319735457489786608e-16
5.932551087674215131e-15,1.682289358749175379e-16,1.005899446449880504e-13,4.386359910027872095e-16
6.001200212363970535e-15,1.700561618928919049e-16,1.016448741042383029e-13,4.433989546696285609e-16
6.151457072773520270e-15,1.716089326633377543e-16,1.021786447938588417e-13,4.461407685358250013e-16
6.244319370507626255e-15,1.723366329788427069e-16,1.023986402160035483e-13,4.469457655436717621e-16
6.328347168486346406e-15,1.724690737109212253e-16,1.022340599565609117e-13,4.459823567147489921e-16
6.343007185935418850e-15,1.717547805324148048e-16,1.016930075497090395e-13,4.434400738806256036e-16
6.207023856890006331e-15,1.698214359410900362e-16,1.007454111166143661e-13,4.395225542742600213e-16
5.907975389434030412e-15,1.667200057267553154e-16,9.952145087566480451e-14,4.344412001010619033e-16
5.756778207527265759e-15,1.640763300099107218e-16,9.815709507398518877e-14,4.284095820436230318e-16
