# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
3.298693236686281568e-16,5.940627137629710761e-14,2.084428204023516769e-12,3.723582742165519378e-15
3.832307917594424014e-16,5.719166146753710000e-14,2.006541578659183438e-12,3.584771204862955781e-15
5.481145636038527818e-16,5.464037065894526844e-14,1.916096253870748197e-12,3.424856534045173838e-15
6.162521885032953929e-16,5.259295183804922751e-14,1.843944829355193041e-12,3.296524510298701144e-15
6.290699685138104006e-16,5.090771752667844128e-14,1.784657388966617174e-12,3.190894179899285837e-15
5.993867208199531302e-16,4.939057892791899103e-14,1.731730322593666085e-12,3.095800076194543987e-15
5.107368442900243653e-16,4.804193176945857689e-14,1.685131194669064902e-12,3.011267004172858305e-15
1.705373661118305807e-16,4.664196041379112927e-14,1.635686337003317197e-12,2.923516944008798621e-15
2.788853418477473527e-16,4.557033514710183207e-14,1.598579867053648620e-12,2.856347590551722217e-15
2.606454616404196214e-16,4.472443486810687503e-14,1.568912882699973573e-12,2.803326659749516889e-15
3.244376141475120767e-16,4.396690854704816199e-14,1.542164128839396095e-12,2.755845002793213402e-15
5.096755799727074222e-16,4.328805979273360027e-14,1.518201791559146877e-12,2.713294850450870563e-15
5.869021177188802505e-16,4.256969152636557801e-14,1.493700500477941638e-12,2.668267626204712779e-15
6.345864207623480563e-16,4.198298754105712716e-14,1.472927849949945512e-12,2.631493105838923126e-15
5.941519586830505023e-16,4.149992989448283607e-14,1.455769857914658658e-12,2.601215124903584023e-15
5.814110281007399902e-16,4.104093797972481320e-14,1.439372159303347589e-12,2.572445581140486412e-15
6.247559255280637496e-16,4.059920661422191523e-14,1.423638355086087247e-12,2.544757925894166675e-15
6.632472676825149793e-16,4.007921091446624936e-14,1.406263597194750002e-12,2.512164671744397203e-15
6.947979677914648174e-16,3.958081142812713779e-14,1.388770885755697480e-12,2.480925059857961617e-15
7.005977094695260501e-16,3.911964512300544236e-14,1.372524449912596369e-12,2.452019213294606670e-15
7.190823580044723197e-16,3.863480745345085548e-14,1.355072733110107824e-12,2.421629643380901974e-15
6.995118278558629122e-16,3.812377489963561384e-14,1.336536984778178507e-12,2.389598175880659417e-15
2.237878288760029087e-16,3.747368087641552668e-14,1.314886439486512437e-12,2.348850342384909763e-15
6.102280896840947405e-16,3.683099824062132209e-14,1.292254107447745632e-12,2.308567047600345572e-15
7.402167002438814059e-16,3.625638382564275299e-14,1.271821125023972658e-12,2.272550259878979440e-15
6.954037746107344466e-16,3.568048978164552217e-14,1.251500066169840611e-12,2.236453262797654662e-15
5.447652671128476168e-16,3.510718935443111153e-14,1.231431477478970002e-12,2.200518831459960579e-15
6.119277426600319501e-16,3.443463808720577986e-14,1.207359556110491793e-12,2.158363362030007734e-15
5.590204691085372562e-16,3.382082199921226088e-14,1.185990964724523764e-12,2.119889408290791571e-15
