# Pesampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
4.446452582805858561e-16,3.794076894813070811e-15,1.158197270392842989e-13,2.066133852661217340e-16
4.766757641503922300e-16,3.800722402439392527e-15,1.160546466812238052e-13,2.069752785161449701e-16
4.940454164339266161e-16,3.808494768057666299e-15,1.164148726316705497e-13,2.073985368747641995e-16
5.150625815056351689e-16,3.817517941122745625e-15,1.165675612919993563e-13,2.078899102358620676e-16
5.004957729177833184e-16,3.827918112862567604e-15,1.169534088011854509e-13,2.084562705731654488e-16
4.764963437683399508e-16,3.839824133053940286e-15,1.172558449924746777e-13,2.091046346365325494e-16
5.013693718576160839e-16,3.853367971487947179e-15,1.175918795893418799e-13,2.098421890818932818e-16
5.027818905582856507e-16,3.868685226551714870e-15,1.179130820700936487e-13,2.106763181669978709e-16
5.015120190725321607e-16,3.885915683794123388e-15,1.185970870625473753e-13,2.116146341691322070e-16
5.222391425686376420e-16,3.905203927835125582e-15,1.193233493750314285e-13,2.126650107077564872e-16
5.252286408401190215e-16,3.926700011527717974e-15,1.200549632245447757e-13,2.138356191849424683e-16
4.991846567427373202e-16,3.950560186892658760e-15,1.208118659203587457e-13,2.151349685897568846e-16
4.450943934897307255e-16,3.976947703028764082e-15,1.216152207121569610e-13,2.165719489499237861e-16
4.321848258408790568e-16,4.006033676962024340e-15,1.224799888993271312e-13,2.181558787555024098e-16
4.779069539125396280e-16,4.037998044246256913e-15,1.233598590333339275e-13,2.198965567255812765e-16
4.806073410793034368e-16,4.073017902807866428e-15,1.243669462074172917e-13,2.218036270510601095e-16
5.018738693305359554e-16,4.111171279441173963e-15,1.254934240050343391e-13,2.238813388234352656e-16
4.997625866152489960e-16,4.152366075045526722e-15,1.267237795201965365e-13,2.261246766179460850e-16
4.886755930807885760e-16,4.196455237745096742e-15,1.280778402279215102e-13,2.285256324561168367e-16
4.889248473202676863e-16,4.243288216134917516e-15,1.296127533846635649e-13,2.310760077862219377e-16
5.160058090398577124e-16,4.292709791734808009e-15,1.312497247634368349e-13,2.337673499024333224e-16
5.439368823261896739e-16,4.344558834894615233e-15,1.328812308269493094e-13,2.365908841953692260e-16
5.333447073191861240e-16,4.398667120994127905e-15,1.345403108126461419e-13,2.395374496860995342e-16
5.095226064414281116e-16,4.454858209719643865e-15,1.361772956149125771e-13,2.425974379951057744e-16
5.127579262714199917e-16,4.512946391735103463e-15,1.378067382380994657e-13,2.457607359813351166e-16
5.036585647301924578e-16,4.572735708528656292e-15,1.396171823242121433e-13,2.490166723661562965e-16
4.989421818161537173e-16,4.634019052599783099e-15,1.414466741239920450e-13,2.523539687324072913e-16
5.099668850079250450e-16,4.696577356446721960e-15,1.433179856423084389e-13,2.557606953592259686e-16
5.212350934139114923e-16,4.760178880008025258e-15,1.453466107038640316e-13,2.592242324183796454e-16
5.403011961718369055e-16,4.824578607286870145e-15,1.474538332907565128e-13,2.627312371163415964e-16
5.645131819298343087e-16,4.889517763823061565e-15,1.494140768671684537e-13,2.662676174173486969e-16
5.234846863720941940e-16,4.954723467453673298e-15,1.513552224900300068e-13,2.698185130249365793e-16
5.821815835769326308e-16,5.019908525392374903e-15,1.533796675892555837e-13,2.733682843315238600e-16
4.745207719583855821e-16,5.084771391035611602e-15,1.553111850462843288e-13,2.769005100662159291e-16
3.823986418116471817e-16,5.148996294039025941e-15,1.571052628113776776e-13,2.803979943783550716e-16
2.214597818581928433e-16,5.212253891659157037e-15,1.590815192035257855e-13,2.838428023075230979e-16
1.938986810781751455e-16,5.274213645258887880e-15,1.608969637109616090e-13,2.872169337687438487e-16
1.672237937449769685e-16,5.335005336080389916e-15,1.627672862784457039e-13,2.905274562361330816e-16
2.874708656795006813e-16,5.394782874446681864e-15,1.645065616441545879e-13,2.937827511767830197e-16
3.345088297115324010e-16,5.450725701977130082e-15,1.663581209341292448e-13,2.968292199365867020e-16
3.382204360358318292e-16,5.503983457791095709e-15,1.680218370418381695e-13,2.997294682116411240e-16
2.799995850319802632e-16,5.554200524625922268e-15,1.695057298239387168e-13,3.024641302147154982e-16
2.656819754694516665e-16,5.601088239815290572e-15,1.710206418024585870e-13,3.050174862933834877e-16
3.325528643742314789e-16,5.644692791638104492e-15,1.722188253920762397e-13,3.073920517148090499e-16
3.736780952160635663e-16,5.685305449734374077e-15,1.736116530883366476e-13,3.096036880991308532e-16
3.985955962047809768e-16,5.723240453941044367e-15,1.745670502284198080e-13,3.116695079504912807e-16
4.581619653875388406e-16,5.758826021649357941e-15,1.755231894662791904e-13,3.136073849462617197e-16
4.416763541248459710e-16,5.792402787030471471e-15,1.767386300121397680e-13,3.154358689422223860e-16
4.254438239374844975e-16,5.824322425862968375e-15,1.776803416814582015e-13,3.171741110850330958e-16
4.829645941227852176e-16,5.854946481715280274e-15,1.785768803809122178e-13,3.188417998898523295e-16
4.962016786301839110e-16,5.884645406974362573e-15,1.794611081931128236e-13,3.204591090178022018e-16
4.972749413766966724e-16,5.913797830284438362e-15,1.804336539698937161e-13,3.220466573830066890e-16
4.886218733474907220e-16,5.942790060407117372e-15,1.813036192652168851e-13,3.236254821343877898e-16
4.821777357033090301e-16,5.972015835360362232e-15,1.822127598997914117e-13,3.252170249945687720e-16
4.931670980831791452e-16,6.001876324966703253e-15,1.831090019888652016e-13,3.268431323986412640e-16
5.158764666760442095e-16,6.032780394660288207e-15,1.840112558222837154e-13,3.285260698602589639e-16
5.266613607156000974e-16,6.065145138584500773e-15,1.849695554985664323e-13,3.302885510024409559e-16
5.082337083346737066e-16,6.099396690678427750e-15,1.861069967010809947e-13,3.321537817267643022e-16
5.315191544992533443e-16,6.135971323618678473e-15,1.876400006003460157e-13,3.341455200582478961e-16
5.749521829443339966e-16,6.175316847176557272e-15,1.890458619767622909e-13,3.362881522954429685e-16
5.895048959623412007e-16,6.218786300049961026e-15,1.904474596449286974e-13,3.386553606291148087e-16
4.721339416365552764e-16,6.266696723467895300e-15,1.918270882807386787e-13,3.412644101187035414e-16
4.855643219535741516e-16,6.317662573470057642e-15,1.930513634545135157e-13,3.440398484414077142e-16
4.258320463149859527e-16,6.373425750089371516e-15,1.944957540612807839e-13,3.470765339411144663e-16
4.842635250070226966e-16,6.434530768377540226e-15,1.962335686305657301e-13,3.504041191788380825e-16
5.413871149567053751e-16,6.501550350389232691e-15,1.985498935251330269e-13,3.540537927794052752e-16
5.662639499579981208e-16,6.575089666296783373e-15,2.010241338945087852e-13,3.580585103890969309e-16
6.117886814317099368e-16,6.655791124756276513e-15,2.035728127915392797e-13,3.624532555437758819e-16
6.441408117061358454e-16,6.744339774428252051e-15,2.062535625679430285e-13,3.672753338185548982e-16
5.662145713458359995e-16,6.841469389567977592e-15,2.090392648796950624e-13,3.725647042297229560e-16
5.361727892516078407e-16,6.947969325359036725e-15,2.120721089385952608e-13,3.783643525544464936e-16
4.588787515339083792e-16,7.064692243467716986e-15,2.156453237872252345e-13,3.847207120399331524e-16
4.437851558329990472e-16,7.192562825500401839e-15,2.195554178974759310e-13,3.916841379106577464e-16
5.086790767408867268e-16,7.332587612079451481e-15,2.239430451460881325e-13,3.993094431731946936e-16
5.256090566873003567e-16,7.485756540976299199e-15,2.286917053871389774e-13,4.076505366955247562e-16
5.491269267313997762e-16,7.652410385661434592e-15,2.338446134867512229e-13,4.167259759186274928e-16
5.024222003009122600e-16,7.832397280722821144e-15,2.393640465125397100e-13,4.265274907338916071e-16
5.985765707645415878e-16,8.034889852557841962e-15,2.455595537909955141e-13,4.375545932499796687e-16
5.530096819990591700e-16,8.245067017822631322e-15,2.516314530510541123e-13,4.490001743268022426e-16
5.686941236431964419e-16,8.464979859754543336e-15,2.586851438964560585e-13,4.609759294442906740e-16
5.343334309772845931e-16,8.696973867924031164e-15,2.658479647166048422e-13,4.736095865166792549e-16
5.599611129267771303e-16,8.940597726055391550e-15,2.731826466260656557e-13,4.868765682921257657e-16
5.755891712668403091e-16,9.195320445443864041e-15,2.808096351139203634e-13,5.007479588112773094e-16
6.409879144616266595e-16,9.460519886192013169e-15,2.886118746000386263e-13,5.151898783102498018e-16
6.662010730795335701e-16,9.735471498999419214e-15,2.970083333689132682e-13,5.301628701342432177e-16
7.095427948693006161e-16,1.001933744138402065e-14,3.058680583868730612e-13,5.456213080415135097e-16
7.547674373849641648e-16,1.031120930868860621e-14,3.151090613054395395e-13,5.615157231983310129e-16
7.694179521883693356e-16,1.061045340253875364e-14,3.241633107326789398e-13,5.778116064030487012e-16
7.765984930686082906e-16,1.091673285757995192e-14,3.337942144712074906e-13,5.944906130379456596e-16
7.529706842613981734e-16,1.122973565931872406e-14,3.430735053588725057e-13,6.115357517843270941e-16
6.991868100278127804e-16,1.155545097372143108e-14,3.527481535768750064e-13,6.292731736039706921e-16
8.083557802843667601e-16,1.189773613601143943e-14,3.633140115758765740e-13,6.479129367251847380e-16
8.225532848627004603e-16,1.222942559675742473e-14,3.733416957133284016e-13,6.659756915814764072e-16
6.987290101436702047e-16,1.256600161408647696e-14,3.836108240461543672e-13,6.843045527915602939e-16
6.237674671520789516e-16,1.290688060946272921e-14,3.941661179558551219e-13,7.028677405213373987e-16
7.625493044060614602e-16,1.325142134239768438e-14,4.043934741463361209e-13,7.216303348498729583e-16
8.109301157225804414e-16,1.359892366465461050e-14,4.150593537209011159e-13,7.405542079273263519e-16
8.698347676731395911e-16,1.394862761394442212e-14,4.261988419321824337e-13,7.595979746205047817e-16
8.688596409943275648e-16,1.429971288866025787e-14,4.370616378646157955e-13,7.787169639085787072e-16
8.330952870082416924e-16,1.465129874530936747e-14,4.477683481321862680e-13,7.978632132975478664e-16
7.008958607612621784e-16,1.500244435985426671e-14,4.585502161286617358e-13,8.169854884977321558e-16
6.914814997287015375e-16,1.535214969311440239e-14,4.686150844806581528e-13,8.360293305507993695e-16
8.157337386270743311e-16,1.572066561812367059e-14,4.794962578123338340e-13,8.560975377008361936e-16
1.016456963882639574e-15,1.606963690794198053e-14,4.901395238491607371e-13,8.751014060757649859e-16
8.944089330431850342e-16,1.640774100700379986e-14,5.002897933071939854e-13,8.935134817467896539e-16
7.045877965135165983e-16,1.673957575767864161e-14,5.105360205225886673e-13,9.115841486102483171e-16
6.910058793355498682e-16,1.706386372394307122e-14,5.206108695062995914e-13,9.292438415566231217e-16
6.323180359280738976e-16,1.737928741747957650e-14,5.306709724987965245e-13,9.464208143556447605e-16
8.424833849765592122e-16,1.768449484887614168e-14,5.398825759577598266e-13,9.630414419569945994e-16
8.524496601698588509e-16,1.797810578062774370e-14,5.488396688528816212e-13,9.790305610089076919e-16
1.111303550666063942e-15,1.825871867454115161e-14,5.570304886541007064e-13,9.943118481917760320e-16
9.727565454471958644e-16,1.852491831694276087e-14,5.649636363583680988e-13,1.008808235462752749e-15
7.982867056649533420e-16,1.878931814549800802e-14,5.737738399866110267e-13,1.023206610586205432e-15
8.704751342322797631e-16,1.902624798789397237e-14,5.807651717310375528e-13,1.036109057487718777e-15
8.661211272027937497e-16,1.923755538032271688e-14,5.870405393269542957e-13,1.047616187122037953e-15
9.014891482256490245e-16,1.942848906990991963e-14,5.929449659005446811e-13,1.058013829591557908e-15
1.042831993959926795e-15,1.959770972624762568e-14,5.976868494076002962e-13,1.067229049215067782e-15
9.318878183182312231e-16,1.974392593250816558e-14,6.021061130034860412e-13,1.075191519532779327e-15
7.901035704219528315e-16,1.986590534091899796e-14,6.058931664521105021e-13,1.081834130798062490e-15
7.942629473749335723e-16,1.996248595035298353e-14,6.089483050356459270e-13,1.087093604119195997e-15
8.423506727401051481e-16,2.003258739073039414e-14,6.109357498914032522e-13,1.090911105972071296e-15
1.079710470519113134e-15,2.007604944159914668e-14,6.121548152504111029e-13,1.093277911259592814e-15
7.648153896528154259e-16,2.008660974143663331e-14,6.122021915451963342e-13,1.093852991657718686e-15
7.922656522502009303e-16,2.006654454623270525e-14,6.116401298662476831e-13,1.092760304839778974e-15
8.998488952280981646e-16,2.001654291555163891e-14,6.102759447106243553e-13,1.090037374801538115e-15
9.507451428498282611e-16,1.993613436578937444e-14,6.078429764133136696e-13,1.085658580499608324e-15
9.126069758561783555e-16,1.982499385418690096e-14,6.043320001755332939e-13,1.079606221137172473e-15
7.683401955874098328e-16,1.968294902139267739e-14,6.000915604456652569e-13,1.071870910570938312e-15
8.081933635399950801e-16,1.950998630488176119e-14,5.948250352085683028e-13,1.062451910228534374e-15
7.512636448753439417e-16,1.929581931382191174e-14,5.882065155156022164e-13,1.050789055926551680e-15
7.739077330181188147e-16,1.904401774897826201e-14,5.806449349092137360e-13,1.037076742233419127e-15
7.612836701846968388e-16,1.877425752986387767e-14,5.721151194508825923e-13,1.022386457249817577e-15
6.736952769469314377e-16,1.847535317754470609e-14,5.631772669406263882e-13,1.006109075309096866e-15
6.036878658093650212e-16,1.814818421698212645e-14,5.533693056895546380e-13,9.882924925474861495e-16
6.247312004750712436e-16,1.779379515503419695e-14,5.422604256228416534e-13,9.689935894914402462e-16
6.263753254691279753e-16,1.741339038741430512e-14,5.307162391230107905e-13,9.482779537067906095e-16
6.735405234727095735e-16,1.700832744500005570e-14,5.182845440843770458e-13,9.262195120141742726e-16
6.463240305312062948e-16,1.653665734621300900e-14,5.035363468047151991e-13,9.005338560714854685e-16
6.509018186275678547e-16,1.607760320371824085e-14,4.900161752660550704e-13,8.755352250461504295e-16
4.680494099192936037e-16,1.560436319208812707e-14,4.756306491348389892e-13,8.497640766258527613e-16
4.475338967082340998e-16,1.511374092790348378e-14,4.607068469495914158e-13,8.230463459181989896e-16
3.950621675093836566e-16,1.460773610990659818e-14,4.450864463574697276e-13,7.954909301668565700e-16
3.405043381413115422e-16,1.408842402302963089e-14,4.293992707775999707e-13,7.672108427994410909e-16
3.042991719189406230e-16,1.355793909722273288e-14,4.130586437297639468e-13,7.383223180935043451e-16
2.735013021297758124e-16,1.296185690170308850e-14,3.949382160679476563e-13,7.058615743510666585e-16
2.625909430798285633e-16,1.240819670451723266e-14,3.781964267157286968e-13,6.757109979365272326e-16
2.538335219293514630e-16,1.185658837243959016e-14,3.613161906611782380e-13,6.456721595743511694e-16
