# Flux, Flux Uncertainty, Sky Flux
1.863800321700007059e-15,1.748489118613117816e-12,1.624027295876693643e-15
1.927400701690711535e-15,1.614230163680339652e-12,1.611111045717769226e-15
1.931499395411480537e-15,1.660233990051506418e-12,1.597100981774868879e-15
1.908634266535052753e-15,1.744639510489064404e-12,1.584131949429555166e-15
1.861336232439290721e-15,1.685213996976334907e-12,1.571681307117342204e-15
1.731533550298456163e-15,1.543417463276641463e-12,1.561267812246477879e-15
1.581843543869715200e-15,1.552187901436373357e-12,1.552947132412742167e-15
1.848806050599289032e-15,1.715666479362923230e-12,1.538848452810346588e-15
1.694668029290540848e-15,1.492707044672789361e-12,1.530861177681023241e-15
1.937920136597719945e-15,1.571474286042783641e-12,1.521100648390264920e-15
2.038517999240405643e-15,1.642607034713258517e-12,1.511968494622701504e-15
1.978334473595582968e-15,1.576293973348733446e-12,1.505226151604827968e-15
1.901424672676541537e-15,1.566783457448746963e-12,1.498717596533624549e-15
2.084394291880817110e-15,1.661818079924432349e-12,1.490425102909124108e-15
2.050159958706746338e-15,1.523254361796391094e-12,1.485159653025125891e-15
2.059528456637116768e-15,1.462641510213806861e-12,1.479648728005592516e-15
1.969881708876533941e-15,1.444956426753713867e-12,1.473248648810748476e-15
2.019574527006179553e-15,1.556648631027694659e-12,1.468065116969271641e-15
1.864869772345300344e-15,1.407985484714277801e-12,1.462632375791914222e-15
1.980214620527889785e-15,1.517686485211328530e-12,1.457046455951633407e-15
2.164682501812033070e-15,1.447221214900038355e-12,1.451404508067443480e-15
2.260983140120538476e-15,1.565356629365984458e-12,1.444756957867217303e-15
2.250778712053689417e-15,1.453924424446170933e-12,1.440022976689950818e-15
2.269832560768366278e-15,1.466046516978856875e-12,1.434849618209310697e-15
2.449363324831166233e-15,1.458075603178678255e-12,1.427916684646558310e-15
2.301247348058278594e-15,1.439795147614825725e-12,1.423090827818357702e-15
2.426284951382610822e-15,1.418932606247786831e-12,1.416283746978937972e-15
2.503738924874850896e-15,1.489381745154268395e-12,1.409122262671206576e-15
2.370848625543573787e-15,1.445460004139279016e-12,1.401772325679653834e-15
