# Pesampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
2.209676571614345939e-13,6.360593804096935688e-16,2.564010541939194514e-13,2.266002487785789798e-16
2.275570220905584402e-13,6.454415753549026092e-16,2.573008190451978519e-13,2.273936246868557189e-16
2.319716903930641266e-13,6.528242591429234799e-16,2.583863276401825196e-13,2.286653085462382959e-16
2.322556392754749443e-13,6.558700667263324904e-16,2.601738911984433286e-13,2.303425571354071213e-16
2.301375963094056060e-13,6.568922539217222980e-16,2.629230265581906584e-13,2.325667849441917271e-16
2.236246383515527407e-13,6.533419640861339509e-16,2.662589042463200519e-13,2.354230887509223495e-16
2.199367098691062603e-13,6.543810795937194743e-16,2.702021601184896491e-13,2.390015586878572888e-16
2.261427202292267209e-13,6.690578750346990895e-16,2.750226135233895472e-13,2.433705040871073390e-16
2.406575938725567545e-13,6.954992951862822943e-16,2.809395316269383842e-13,2.485549405724075938e-16
2.498858172663794436e-13,7.169816146717148165e-16,2.881454027870057531e-13,2.548249594128598622e-16
2.428409560915999108e-13,7.204808419900281187e-16,2.964913680189554697e-13,2.626413986648723026e-16
2.379440102509797108e-13,7.263284474201314764e-16,3.055605836727426397e-13,2.703973804608815751e-16
2.466684829618216311e-13,7.506680011910460511e-16,3.150414000180034355e-13,2.788202527780035233e-16
2.609043292591613565e-13,7.830549052556851806e-16,3.254394530912866466e-13,2.878665514263825551e-16
2.760733785118988230e-13,8.174153576846186222e-16,3.361842875958955861e-13,2.974873916932588271e-16
2.885079220795321815e-13,8.489977885085430819e-16,3.470534157181454374e-13,3.076278082096498846e-16
2.924652765582204252e-13,8.706862715427254114e-16,3.591642165150352990e-13,3.182262425978655239e-16
2.816237135353681877e-13,8.762564937701171402e-16,3.738792300838962969e-13,3.307951600943751820e-16
2.212987522157188978e-13,8.088654098806049211e-16,3.869406926430136422e-13,3.427939761315468343e-16
1.484400491244403785e-13,7.031718667531302637e-16,3.996022692881464003e-13,3.543360731600289958e-16
1.022441735862099615e-13,6.312701867147545097e-16,4.125773193102335276e-13,3.658860310045418766e-16
8.844163531964603693e-14,6.163570869016320948e-16,4.256081205900936815e-13,3.773177978703091450e-16
1.046853735720012753e-13,6.626300081136590199e-16,4.384457852010850473e-13,3.884971979446745456e-16
1.487607691434996258e-13,7.631800967136637361e-16,4.509443307952784318e-13,3.992828917748745925e-16
2.117293868996209845e-13,8.875504798805157826e-16,4.642564774075489240e-13,4.109192970518147980e-16
2.078309980946577233e-13,8.935646897311562158e-16,4.742136432058375770e-13,4.205407033610833375e-16
1.856231000916082010e-13,8.654449376215891192e-16,4.827456493808350671e-13,4.285176771376170054e-16
1.783738277426959827e-13,8.616589455083463808e-16,4.907197385106275055e-13,4.352615614635662042e-16
1.879855861512816498e-13,8.853419167462698864e-16,4.972172733265316478e-13,4.406113689646063304e-16
2.066025615290057158e-13,9.224643742896260278e-16,5.015484222675634562e-13,4.444429686523511859e-16
2.267035490323102980e-13,9.590852149118353712e-16,5.042677740973596129e-13,4.466946741801633012e-16
2.370703226393583580e-13,9.762031001959254393e-16,5.040063404124218508e-13,4.470106145439215743e-16
2.463213546524295706e-13,9.888273733509835205e-16,5.012065380588727492e-13,4.456211524391163275e-16
2.518062071710197148e-13,9.941111922389358295e-16,4.986732728927478040e-13,4.430734431240007012e-16
2.533073483869154541e-13,9.917567904693388630e-16,4.953221901822707684e-13,4.394998902068649797e-16
2.525245055285807645e-13,9.845227890138510589e-16,4.906261050681753676e-13,4.350318003304967395e-16
2.530271809437741140e-13,9.781601434910980959e-16,4.848077220846002453e-13,4.297987286838744591e-16
2.830335164966626907e-13,1.012701029651815414e-15,4.759687260979018339e-13,4.223655385635067864e-16
2.942791800097340189e-13,1.019304053852377655e-15,4.683373722526779239e-13,4.157159325073618681e-16
2.897482374285042560e-13,1.003102956625428697e-15,4.608911503664884950e-13,4.088947791053236608e-16
2.765929287628009938e-13,9.742578305624814664e-16,4.533682086217912579e-13,4.019396634706476798e-16
2.609511595598759035e-13,9.416479344222049479e-16,4.457400585509699954e-13,3.949491680505295980e-16
2.485403595453611133e-13,9.134675369786939719e-16,4.379978415629964272e-13,3.879180261058874986e-16
2.374876114215425927e-13,8.849829539076002055e-16,4.272201921349013610e-13,3.795441435669630632e-16
2.310978148941054483e-13,8.668872708059410945e-16,4.214985474009552402e-13,3.732503340927611379e-16
2.394634655795237493e-13,8.709926722540522907e-16,4.149154001192427334e-13,3.673709292662024458e-16
2.486266240720155273e-13,8.768296485812421965e-16,4.087521197343271690e-13,3.619660735971875942e-16
2.500558766487143831e-13,8.719792904829577554e-16,4.036210776954562929e-13,3.570920721869911079e-16
2.433230321223167851e-13,8.555725972050225655e-16,3.982134424466891432e-13,3.524153240195907682e-16
2.300288098765434248e-13,8.309726521761206195e-16,3.945297090549898218e-13,3.486532464704819516e-16
2.177000572937933893e-13,8.093059660033084698e-16,3.912183758455874452e-13,3.463842265867060472e-16
2.081710981154278465e-13,7.929020047109470267e-16,3.893577648879917592e-13,3.449552660108181159e-16
2.032111478548692529e-13,7.845232149225617542e-16,3.887695457150231391e-13,3.443555792497593538e-16
2.043026165930173946e-13,7.864444197547338839e-16,3.887917395256782760e-13,3.445615318955116578e-16
2.140684359565115190e-13,8.036452602358286055e-16,3.910758687421512998e-13,3.461839454375160792e-16
2.207123408588563020e-13,8.165744715813124666e-16,3.930432800364802347e-13,3.483856413410133704e-16
2.234862687022784659e-13,8.246516782324653308e-16,3.962198704272078758e-13,3.511897869812415504e-16
2.257564421869460862e-13,8.327782985251751408e-16,4.001571993339865558e-13,3.545595055740189045e-16
2.295968375419573968e-13,8.439446427225939816e-16,4.045027645462188273e-13,3.584594031656961212e-16
2.256820186559409793e-13,8.461192543070455171e-16,4.109610074596642255e-13,3.642278820328858173e-16
2.242771375870408353e-13,8.516551888967750624e-16,4.172605546219385636e-13,3.697622485560186662e-16
2.273219320892526975e-13,8.639862698712170220e-16,4.232591539244840184e-13,3.753834205858399815e-16
2.309136102086693013e-13,8.775999627229051805e-16,4.296608505451298404e-13,3.813316707655259273e-16
2.329338666511645110e-13,8.892783283757537679e-16,4.366814976369400931e-13,3.875728602335559602e-16
2.337871369680506897e-13,9.021834741989412979e-16,4.466582281858343016e-13,3.959368661365071760e-16
2.351527904748968173e-13,9.144997022138651852e-16,4.557341298712945730e-13,4.032884123276983634e-16
2.320262884358016342e-13,9.190378206208456007e-16,4.635280181288071633e-13,4.102527266671481307e-16
2.252880289802908088e-13,9.176291718267135623e-16,4.709155395049925305e-13,4.172540224793929232e-16
2.155304665297014892e-13,9.110722650524586761e-16,4.780965104259904800e-13,4.242537750751187885e-16
2.135849562286490246e-13,9.202501057028051493e-16,4.899941620113520348e-13,4.334588508780748681e-16
2.146663512009835732e-13,9.305998700236747008e-16,4.963335776267886850e-13,4.402442059265411075e-16
2.143114023173115975e-13,9.382176018347188163e-16,5.034752238693551354e-13,4.465749439990402070e-16
2.132358569960901434e-13,9.442794546515348277e-16,5.107129138649959550e-13,4.525827726363550451e-16
2.120693981054941734e-13,9.501197382252763425e-16,5.175503168906354424e-13,4.586571656560738815e-16
2.098955384147347249e-13,9.547327108592307887e-16,5.246144492321086759e-13,4.652264179124687655e-16
2.093893404960287670e-13,9.597572425611800515e-16,5.296631389157520115e-13,4.698908319189961308e-16
2.087288475984712034e-13,9.643054322260914390e-16,5.349855373593570555e-13,4.743147219890708133e-16
2.084677828672044384e-13,9.693007264326990618e-16,5.402524743618525334e-13,4.785223788080928995e-16
2.130131110696098382e-13,9.831990675516808932e-16,5.443380173088464440e-13,4.835221233274557557e-16
2.179870920059665214e-13,9.973999503964588162e-16,5.495064989627735187e-13,4.878727065965685688e-16
2.218491310157316737e-13,1.008903129928703061e-15,5.541228125385921090e-13,4.916007699005970182e-16
2.263420564738176844e-13,1.021355547551104488e-15,5.585715289022730919e-13,4.952611451022505494e-16
2.329306411209488633e-13,1.037576341079306532e-15,5.629630462990485366e-13,4.991418633695391114e-16
2.252052589028510936e-13,1.030420091594519688e-15,5.685200219785412602e-13,5.038474847019014468e-16
2.083845783636463868e-13,1.005023987440377480e-15,5.726201230684589618e-13,5.073128611406980278e-16
1.989797591355043169e-13,9.925730456330463993e-16,5.764162774429915578e-13,5.107443126270382637e-16
1.980411891335560334e-13,9.949707162410335537e-16,5.799306809216155807e-13,5.141447692416257461e-16
1.968045248673299449e-13,9.983869243001533702e-16,5.851494584112880137e-13,5.187805121689515898e-16
1.953669759725113592e-13,1.000008087543525797e-15,5.886930513303085071e-13,5.223802773576473572e-16
2.007731058872365825e-13,1.013963969106486724e-15,5.920377552642758513e-13,5.257624395953343162e-16
2.096060694176999784e-13,1.034253789126297401e-15,5.956031687739020242e-13,5.291484032139856019e-16
2.173258578211565691e-13,1.053809338587951976e-15,6.014423525108247114e-13,5.335167687881542731e-16
2.205551048930108599e-13,1.064603570925428043e-15,6.056913870314600516e-13,5.376108585869887140e-16
2.203061010815696174e-13,1.068484355790453580e-15,6.093718467098205674e-13,5.411416951285218536e-16
2.197389442206294954e-13,1.071912456631967091e-15,6.133830589421346352e-13,5.447121686889922923e-16
2.221354141208162370e-13,1.081995852690125524e-15,6.194173476527393885e-13,5.491723299445733334e-16
2.214853824365156990e-13,1.086363617255142215e-15,6.232697989053678378e-13,5.539074726115382496e-16
2.210313189725381886e-13,1.090455665060849935e-15,6.280663477851097908e-13,5.578024845599607240e-16
2.176378837523906446e-13,1.089219115947039486e-15,6.330903188579454176e-13,5.617735367917465877e-16
2.047447182681156870e-13,1.071384896045909627e-15,6.383734004188250902e-13,5.667146364020413493e-16
1.870288363587106484e-13,1.044168788978999010e-15,6.452866967713537054e-13,5.722751268669484835e-16
1.862120005193656380e-13,1.048032183768551241e-15,6.504253111468124959e-13,5.767697357121919584e-16
1.889358931721809734e-13,1.058740638069988101e-15,6.552682357670170209e-13,5.813772680323458129e-16
1.927645193087178795e-13,1.072884508847673374e-15,6.605297210641620152e-13,5.872773213293056055e-16
1.950293461518359405e-13,1.085079198738377337e-15,6.678618196637731380e-13,5.938439950614928636e-16
2.017044514099222686e-13,1.104421849057253207e-15,6.741338150124356561e-13,5.991994030697957733e-16
2.086481722821843310e-13,1.124491409820300048e-15,6.807202346777354677e-13,6.047052141163817072e-16
2.127228817589243093e-13,1.141464733220380827e-15,6.899166175172185832e-13,6.122133331957048475e-16
2.023818204026080674e-13,1.130441032087099844e-15,6.978248057841554433e-13,6.199114879279984344e-16
1.936524241377299953e-13,1.120715793869690477e-15,7.047023031859855193e-13,6.264243168841485604e-16
1.856569256966923212e-13,1.112471650301544259e-15,7.118910933118701714e-13,6.331256403880891856e-16
1.815042867431590324e-13,1.115545279179873988e-15,7.229585987214938941e-13,6.431791461906473743e-16
1.912855528486438430e-13,1.145834681565408943e-15,7.332045738940169720e-13,6.520076175468834367e-16
2.002959986227114917e-13,1.173511082343837898e-15,7.428198448309847772e-13,6.600215065242586850e-16
2.096006095181991144e-13,1.201987929064532462e-15,7.529058499536915144e-13,6.682601980523572505e-16
2.176088907583740481e-13,1.234128227681532201e-15,7.680843974596541331e-13,6.822082154463890936e-16
2.140926970679178820e-13,1.238361980724970774e-15,7.785424060741269910e-13,6.918428671329134317e-16
2.066747714579842652e-13,1.234665764588344155e-15,7.894455475057257096e-13,7.016444624231413643e-16
1.915892449201167871e-13,1.217623849168896727e-15,8.032013151183333993e-13,7.136393693151406538e-16
1.858222668187621347e-13,1.222795857698989006e-15,8.196591626470556728e-13,7.292073559033509049e-16
1.910505393511377550e-13,1.247153028262459909e-15,8.330626986321994333e-13,7.407556092047915574e-16
1.983876664880494149e-13,1.276283803926922972e-15,8.468305664223654173e-13,7.525641513724378067e-16
2.093762643515476492e-13,1.319489687228090815e-15,8.664086501750937682e-13,7.702259627031079499e-16
2.152527294997821816e-13,1.350255719685831960e-15,8.848060369864819720e-13,7.863033113089694951e-16
2.205436011677272412e-13,1.377078264797049559e-15,9.001919087387046584e-13,8.001151239509330916e-16
2.265015604902214825e-13,1.406655320526666731e-15,9.166754695515550754e-13,8.151941432968073802e-16
2.293782902952814869e-13,1.439885040096470904e-15,9.427325214358217263e-13,8.391294541839993109e-16
2.200333804172030063e-13,1.438343567062831595e-15,9.614352192260013030e-13,8.551315098510759568e-16
2.108305126059807381e-13,1.436986542750174158e-15,9.798595626870221609e-13,8.713594818049183048e-16
2.012819786038473618e-13,1.441589280510619954e-15,1.004209919503298978e-12,8.948071589649677109e-16
2.082311801367095968e-13,1.482475304006922372e-15,1.031210775598393732e-12,9.172516928833311364e-16
2.159457091477998307e-13,1.519741658137362552e-15,1.052306083831458779e-12,9.351381216800522448e-16
2.259386097539512341e-13,1.563924630919032948e-15,1.075161165955738556e-12,9.547676659299454811e-16
2.350176361083621130e-13,1.616571856956607777e-15,1.106404412718460635e-12,9.845646893215535024e-16
2.433082977011666060e-13,1.655795804384957073e-15,1.127828026324506924e-12,1.003347672035858746e-15
2.487205988800786010e-13,1.688652573239054661e-15,1.149212194860097750e-12,1.022084679573098041e-15
2.388926935232919730e-13,1.698684254041908953e-15,1.180766277666455172e-12,1.050499277025613705e-15
2.253319360445898413e-13,1.692639311081447595e-15,1.205933361467875712e-12,1.073053955714945457e-15
2.184192397201599144e-13,1.696987742081992667e-15,1.226491667936895707e-12,1.091490372779354820e-15
2.155073331086612371e-13,1.714982783333641783e-15,1.251966104361905463e-12,1.114351954564940545e-15
2.150257762898471833e-13,1.742051021172337029e-15,1.281133996262478007e-12,1.140487399678455951e-15
2.154689372696583029e-13,1.761332430226671808e-15,1.300178480396362079e-12,1.157355635443114346e-15
2.161899115940530379e-13,1.781275443184010304e-15,1.319297716743529171e-12,1.174218552593713167e-15
2.203198866468234292e-13,1.820002897260603062e-15,1.349270885173183823e-12,1.201069316992818186e-15
2.229812728254152284e-13,1.841403765806151964e-15,1.365282439137814390e-12,1.214915637531045843e-15
2.259117394257277225e-13,1.862940496904536791e-15,1.380783268042999853e-12,1.228285205161008840e-15
2.323238900241376872e-13,1.898869429559801547e-15,1.402896565139661011e-12,1.247196430312348770e-15
2.514116595724788040e-13,1.955976313443178031e-15,1.414937891287481926e-12,1.258877782598851038e-15
2.606746261845485200e-13,1.986972506332024340e-15,1.424144297676163990e-12,1.267549692734742635e-15
2.599903613553581243e-13,1.996467192403555828e-15,1.435534880146234741e-12,1.277688302740364114e-15
2.387690704507160238e-13,1.952292586831140167e-15,1.439790096970453555e-12,1.283842049249839031e-15
2.273792686692738753e-13,1.927760432247894956e-15,1.442486707419006905e-12,1.286430495486719280e-15
2.164097916244646678e-13,1.903147528625853432e-15,1.445578392084139902e-12,1.288067447748159380e-15
2.067106693293234363e-13,1.875830421068107683e-15,1.442479508896426284e-12,1.284900386121098514e-15
2.010931975791356608e-13,1.857022065829866657e-15,1.437718075118983909e-12,1.280335725359175071e-15
1.949868127951616734e-13,1.835283239599125662e-15,1.431257558214878996e-12,1.274191417529331273e-15
2.025671114738001949e-13,1.837434224437460517e-15,1.412785808937110643e-12,1.258359287671746389e-15
2.111722397142667531e-13,1.845532884555461997e-15,1.399008007625450880e-12,1.246094700332332941e-15
2.205145986374132976e-13,1.854749846401012671e-15,1.384589409832247936e-12,1.233207661696679474e-15
2.164865666450099045e-13,1.812399293944486512e-15,1.351257860518551465e-12,1.202474385345436661e-15
2.107361534302149992e-13,1.777023846797042427e-15,1.328204620773396441e-12,1.182651169976961303e-15
2.042529301753953368e-13,1.739673221522033888e-15,1.305013379466970834e-12,1.162671853357783761e-15
1.736980527910037335e-13,1.618326422520223695e-15,1.256740252984877906e-12,1.119573777279349173e-15
1.576828626572255593e-13,1.547755124647758439e-15,1.225276995142088715e-12,1.091561800663564356e-15
1.438034009716658485e-13,1.484318229876496480e-15,1.195591428535737456e-12,1.065129331261513954e-15
1.317231837401413675e-13,1.397562393387836066e-15,1.136252569286838399e-12,1.012252601388728246e-15
1.237351501576216417e-13,1.339855864437760687e-15,1.096616799275193083e-12,9.771395925585116006e-16
1.169509683632402040e-13,1.289386200735941086e-15,1.061507561738425144e-12,9.458479643004854297e-16
1.072179977120816766e-13,1.201793100652950214e-15,9.960872031607942928e-13,8.856596863313629520e-16
1.016593407056321020e-13,1.145796548202194311e-15,9.508017226482779939e-13,8.461340579364838035e-16
9.727913084071760009e-14,1.098645676549331302e-15,9.118309918442252766e-13,8.120370656843887160e-16
9.314871297218360090e-14,1.020847858157503538e-15,8.388804894866818790e-13,7.473730999938219251e-16
8.550111065313033472e-14,9.585529495170041603e-16,7.935298267418868216e-13,7.069421916728400016e-16
7.931079373427533503e-14,9.061286753390729628e-16,7.546365270022057348e-13,6.722681892551221397e-16
7.245865653771494778e-14,8.196574446545190149e-16,6.805194834552281879e-13,6.061923766505121377e-16
6.876566375214355574e-14,7.709013444874026388e-16,6.382760999985626857e-13,5.684724993525624188e-16
6.546072405493140312e-14,7.278759168405199273e-16,6.011262994265220720e-13,5.353114033140669431e-16
5.727484039440382504e-14,6.394235604480689462e-16,5.286362923483654119e-13,4.709270870175813570e-16
