# Flux, Flux Uncertainty, Sky Flux
2.098155780517124294e-13,1.814600143661909201e-15,7.097083056466690255e-13
2.112004396981102475e-13,1.798740005074499350e-15,6.989259564346041751e-13
2.100093380077230985e-13,1.776607076328541579e-15,6.868983721488663545e-13
2.119715132339619106e-13,1.766777196213189579e-15,6.779814500897137898e-13
2.111064954108697356e-13,1.750314640953309403e-15,6.697487552177575954e-13
2.098878970064827413e-13,1.734661506070736087e-15,6.628543799115528566e-13
2.112081883504603947e-13,1.727519495611194646e-15,6.556036877880383465e-13
2.069416596601360066e-13,1.705501112922160295e-15,6.498627990683071773e-13
2.014854433560418067e-13,1.680940139522394253e-15,6.446574780744468244e-13
1.952842958322914390e-13,1.655231699721844260e-15,6.408517074512543806e-13
1.904100893859608344e-13,1.633764751012341728e-15,6.367389436403262381e-13
2.045249143592367370e-13,1.669740828619993198e-15,6.340527038133005569e-13
2.148506913244570983e-13,1.693391907840393424e-15,6.303460659249587786e-13
2.186007017938654048e-13,1.697659908310749504e-15,6.262281099208730334e-13
2.217028230027605662e-13,1.700120792880694569e-15,6.228383619557113841e-13
2.229881626467391512e-13,1.696863363715871818e-15,6.187094816529637814e-13
2.212855519617235876e-13,1.684836999220792117e-15,6.146961637939360565e-13
2.179870062592910160e-13,1.667294763712621651e-15,6.092021374378701645e-13
2.142631718650269313e-13,1.648369013366515566e-15,6.044941150726600768e-13
2.201762263390398077e-13,1.656087217309139999e-15,5.996385255371313406e-13
2.204096245547542354e-13,1.647618228599615563e-15,5.950041304213784362e-13
2.188928249076846487e-13,1.633268102888069826e-15,5.880575629216294950e-13
2.193094358592362175e-13,1.624744563223195548e-15,5.828229407352983709e-13
2.176257998786041279e-13,1.610798855492951955e-15,5.788139235454647682e-13
2.097415882947326360e-13,1.578962863027358841e-15,5.726611330650814005e-13
2.145854935847913181e-13,1.582339250907530561e-15,5.661270062925114698e-13
2.156587151650155118e-13,1.575904703713449875e-15,5.610989778037508160e-13
2.137860420500636213e-13,1.561488577866476888e-15,5.556601254311680444e-13
2.154515680950025579e-13,1.557228593997732617e-15,5.508061088503428527e-13
2.196001553220055463e-13,1.560148879148111006e-15,5.465081818463094963e-13
2.165701350491379184e-13,1.543888456707121041e-15,5.415993832413545064e-13
2.162279343898594107e-13,1.535602565544187093e-15,5.378855259977043046e-13
2.147309321322011159e-13,1.524494910795460665e-15,5.341352706871386318e-13
2.114523854771789739e-13,1.508298899934186198e-15,5.288102633972004573e-13
2.123812979122111215e-13,1.504630007801606329e-15,5.264864600927519352e-13
2.100133206546136305e-13,1.491260298822691603e-15,5.212862934347098650e-13
2.086198056129517665e-13,1.481435812474962573e-15,5.185155296261912857e-13
2.118265169067407193e-13,1.483694662187488418e-15,5.149835765419968740e-13
2.127982513194906913e-13,1.479740813364527173e-15,5.108748178148761323e-13
2.138827125016626100e-13,1.476232495524981088e-15,5.073980810705768732e-13
2.120801531096187053e-13,1.465112492900035311e-15,5.042052598098034895e-13
2.180564009471042558e-13,1.474208663068230898e-15,5.008643432640601998e-13
2.193900422652688477e-13,1.470563547614821593e-15,4.961679633958097749e-13
2.161179410229517153e-13,1.455562875295359389e-15,4.932138898838227451e-13
2.186517497131912863e-13,1.455183637109672065e-15,4.890652212358177129e-13
2.211595179909202106e-13,1.455238070353943260e-15,4.864550023513393185e-13
2.199910941819711743e-13,1.445271101442887253e-15,4.817051006287860813e-13
2.169184554614145434e-13,1.431117076436523602e-15,4.785010020989599016e-13
2.151248912395362183e-13,1.420252970354108233e-15,4.747937663456029468e-13
2.182240518451808655e-13,1.422731732618943097e-15,4.730880627934453000e-13
2.171450610427155564e-13,1.413996944164660060e-15,4.688675718846734413e-13
2.196569523426349952e-13,1.415082159694488486e-15,4.662836933837801424e-13
2.203186830079992822e-13,1.411595182275000285e-15,4.634444357360994724e-13
2.184670175991154497e-13,1.402060136478769784e-15,4.608174655553557752e-13
2.132810159396806355e-13,1.384398148784971103e-15,4.585240653924092451e-13
2.074039524427681887e-13,1.365042747395675402e-15,4.562262363180799876e-13
1.948414272533611783e-13,1.328005451665727023e-15,4.528892606979609137e-13
1.786410068374597022e-13,1.280781257761582379e-15,4.502585819520611952e-13
1.858950222444678386e-13,1.296404787329744143e-15,4.484760777883375728e-13
2.075275755063569549e-13,1.347833713395717612e-15,4.443148058618408525e-13
2.087398255773899926e-13,1.348010025630510275e-15,4.453483389017826199e-13
2.076182967086155826e-13,1.341204069090920675e-15,4.429650532920570124e-13
2.079397864805547230e-13,1.337642402360612755e-15,4.393309832058102135e-13
2.105810390679711267e-13,1.340833206592627290e-15,4.385882554080133445e-13
2.130757531391245572e-13,1.343021991812451431e-15,4.361363415142642995e-13
2.149463316384041718e-13,1.343811428791077346e-15,4.343682411358963016e-13
2.179898965701045827e-13,1.347264194562566727e-15,4.322181900683860720e-13
2.212985233981714160e-13,1.351231003226272174e-15,4.301040983161509765e-13
2.212133364842238805e-13,1.346704434189646739e-15,4.275304668133135751e-13
2.222695613898694412e-13,1.344907072172821844e-15,4.251694253311492335e-13
2.184032072971608917e-13,1.331438511971090721e-15,4.237581988919144502e-13
2.131791151683563674e-13,1.314057952423210378e-15,4.208192817872629534e-13
2.234570393970408357e-13,1.334217017278689963e-15,4.183541789322951262e-13
2.287672147138475819e-13,1.341943963206128276e-15,4.155416015020330973e-13
2.200074933809569399e-13,1.316100269846062253e-15,4.122903844513939190e-13
2.231954088120588602e-13,1.319271840078132237e-15,4.112440578232367301e-13
2.218122439453584610e-13,1.310706973828887378e-15,4.076202754858679801e-13
2.242544928693785648e-13,1.311715699592298667e-15,4.058605736624519565e-13
2.224141322834456716e-13,1.302386956334755811e-15,4.034679215894451340e-13
2.239360703016925616e-13,1.300586211769493492e-15,4.000033223437489361e-13
2.221048301602274030e-13,1.291344976134741591e-15,3.979803290673476648e-13
2.242864378462166219e-13,1.291302395920751015e-15,3.954827683548900718e-13
2.237940420278854786e-13,1.285036296834555740e-15,3.930733036438696366e-13
2.246828888326525233e-13,1.281745513854265709e-15,3.900089088152601452e-13
2.231114684106587313e-13,1.272960333578256126e-15,3.875582661854354385e-13
2.238935462568212013e-13,1.269497801332423955e-15,3.847862992808845002e-13
2.255795036311011227e-13,1.268242211818137103e-15,3.824871149837236054e-13
2.253497890690237645e-13,1.262423249369753304e-15,3.795925352882068914e-13
2.248876838820111745e-13,1.256079218625690543e-15,3.766592554917304970e-13
2.253925122697992032e-13,1.252091777862165721e-15,3.741909226337604681e-13
2.239552859501635696e-13,1.243677161279663186e-15,3.715385574743747034e-13
2.182687848640435447e-13,1.225733250882276736e-15,3.691468680378794908e-13
2.209851207922954118e-13,1.226673793813780173e-15,3.658820778764267128e-13
2.250099377219772109e-13,1.230753025188281750e-15,3.633501232544954097e-13
2.255022536846324276e-13,1.227251954381680189e-15,3.619798430766009159e-13
2.234926967491925453e-13,1.217807472072212784e-15,3.592146616443274549e-13
2.236208656048337418e-13,1.213164180620477768e-15,3.563134864579222337e-13
2.242252241679129906e-13,1.209904586214066952e-15,3.542451785271819119e-13
2.213543733370993741e-13,1.198730327031177988e-15,3.512883746192241683e-13
2.195932090560575898e-13,1.190435167092514250e-15,3.493969427001894188e-13
2.227325697367990509e-13,1.193188776443316865e-15,3.478221469780800668e-13
2.250113085476563303e-13,1.194041741521698146e-15,3.461291743198186201e-13
2.270979487327730741e-13,1.194234719349462127e-15,3.434890998633179145e-13
2.257414956644232043e-13,1.187293830908122585e-15,3.417559160749717279e-13
2.282028041774987545e-13,1.188365560130871858e-15,3.387635499488233917e-13
2.273701414224247539e-13,1.183141741965243040e-15,3.383253396168992956e-13
2.282963328729922272e-13,1.181161726503027069e-15,3.357701710268776829e-13
2.298381192928814356e-13,1.180820346968895119e-15,3.340861861288631786e-13
2.299950957766773943e-13,1.177448106587740126e-15,3.320665893694560702e-13
2.302741734760225374e-13,1.174666998813380204e-15,3.308973410459920816e-13
2.287490958774177512e-13,1.168003484413646997e-15,3.293966963395828134e-13
2.292169806480260047e-13,1.165365843723164333e-15,3.270857852702399092e-13
2.276622076008461437e-13,1.158741871269829231e-15,3.256210618347716350e-13
2.293994061341545492e-13,1.159085547701701162e-15,3.240884769000104547e-13
2.296714440718853853e-13,1.156261597448010996e-15,3.222507191386869657e-13
2.312060127423927493e-13,1.156207356716376135e-15,3.208048347286308898e-13
2.307967526036063907e-13,1.152162790884299724e-15,3.196940765380489011e-13
2.298670917405524608e-13,1.146701778656151142e-15,3.173493381573254827e-13
2.325409188481413264e-13,1.149106498553556565e-15,3.163105892148597410e-13
2.291172816971445696e-13,1.138573774612463394e-15,3.144149914425122054e-13
2.325469811229837289e-13,1.142376664938016286e-15,3.129721123852419540e-13
2.322095425151896044e-13,1.138254058752853474e-15,3.112020226851681596e-13
2.320407652188779235e-13,1.134800828804220056e-15,3.106138670990697650e-13
2.322513499327551909e-13,1.131610508115946114e-15,3.082415869231999662e-13
2.329767141264022815e-13,1.129549959495953371e-15,3.061660758502550874e-13
2.341329233327943071e-13,1.128618179195104233e-15,3.049921447768426168e-13
2.363230737864419346e-13,1.129802922676774267e-15,3.039697895942490437e-13
2.349875288599017876e-13,1.123487420856900859e-15,3.016784044896709727e-13
2.366027953551863563e-13,1.123569417616164836e-15,3.009076113119471154e-13
2.365851269713268168e-13,1.119909192571211298e-15,2.985857993406225893e-13
2.389393273370864908e-13,1.121337898260245152e-15,2.974221675264421006e-13
2.370594102651762565e-13,1.114160656160232978e-15,2.957022790743512052e-13
2.366794649341996315e-13,1.110127845476407447e-15,2.944290698304819117e-13
2.381576274902585959e-13,1.109596086967077166e-15,2.923818929466851383e-13
2.378295175824679194e-13,1.105787733248620304e-15,2.914459798878405157e-13
2.386531849531286353e-13,1.104049027553193128e-15,2.896693031015531033e-13
2.400304473870794702e-13,1.103532103814318810e-15,2.882858662992897390e-13
2.389558568484818891e-13,1.098162851779761868e-15,2.867659259216816245e-13
2.406830035918981762e-13,1.098353205073706434e-15,2.854030122978373894e-13
2.383936830325909934e-13,1.090828094749886488e-15,2.844536859991238670e-13
2.406853718525313849e-13,1.091982061866773532e-15,2.824826461695033274e-13
2.368820501739943605e-13,1.081385122035793121e-15,2.808441520590554679e-13
2.392323530853378677e-13,1.082976252140198157e-15,2.799064811790756785e-13
2.376822387590033065e-13,1.076757546100150956e-15,2.780297171005757739e-13
2.406936244414829245e-13,1.079601254110604296e-15,2.769167315483094570e-13
2.393519103220210559e-13,1.073970379723633731e-15,2.755374443978633087e-13
2.411888745918192470e-13,1.074372984838214289e-15,2.737436144683880138e-13
2.431800751674201369e-13,1.075257182869103045e-15,2.726495039221945281e-13
2.411534663412468457e-13,1.068428793111974140e-15,2.713270091496017713e-13
2.385025305184828360e-13,1.060482259520309278e-15,2.700672138234473138e-13
2.393642689184890696e-13,1.059203740817948624e-15,2.685167293544823373e-13
2.415671609987324452e-13,1.060732681219939165e-15,2.678070364001460468e-13
2.398279322897408028e-13,1.054713852588214993e-15,2.666826441481769911e-13
2.401658197999440119e-13,1.052615859081822596e-15,2.652984984694118667e-13
2.428606857754476534e-13,1.055056634919556939e-15,2.640833166954966855e-13
2.450321830268808042e-13,1.056391520507533697e-15,2.623445318280291687e-13
2.420598971709642251e-13,1.048551458824611236e-15,2.620186475227970806e-13
2.436712670396595249e-13,1.049141546658948888e-15,2.609165121730831355e-13
2.443828485411299618e-13,1.047989664212603178e-15,2.593628480460211200e-13
2.419572937340323585e-13,1.041283491662615662e-15,2.585689961958035887e-13
2.460865667627209470e-13,1.046766563512761595e-15,2.575390389805229195e-13
2.450940708793679701e-13,1.042942989592914046e-15,2.569248006510870918e-13
2.438935889402943999e-13,1.038792062872414614e-15,2.561684801586668417e-13
2.457328312910982372e-13,1.040405567173499630e-15,2.557222477920573196e-13
2.475283476740500713e-13,1.041919215342809289e-15,2.549075887588750288e-13
2.442962423595947959e-13,1.034180760696519841e-15,2.537468860843496245e-13
2.471520069176089290e-13,1.037928929615986930e-15,2.534748784604942562e-13
2.431509605002416232e-13,1.028921136792009718e-15,2.522612599418728186e-13
2.442596063676070048e-13,1.029572221404491583e-15,2.519023057132339838e-13
2.468575357984909062e-13,1.032885608060634086e-15,2.511271274842529621e-13
