# Flux, Flux Uncertainty, Sky Flux
6.128359215646783973e-12,2.363183050237161681e-14,3.045419777756007583e-14
6.161749367514185614e-12,2.366014844981022884e-14,3.303652887772889216e-14
6.107413863266444162e-12,2.351424962312924151e-14,2.963377165046746953e-14
6.132859025734302148e-12,2.350784650254004239e-14,2.954467044898716850e-14
6.088884865397658701e-12,2.336524212150156895e-14,2.880908573646164614e-14
6.055521271119030083e-12,2.326937213157739611e-14,4.711827180324247788e-14
6.088036550542388956e-12,2.325551529361666982e-14,3.505924833865308369e-14
5.935319507832571112e-12,2.290502640536045779e-14,3.451560614718750724e-14
5.935950837230336742e-12,2.285430814390805710e-14,3.109783260661516689e-14
5.851328894173395543e-12,2.263836039585620246e-14,3.513648606135745987e-14
5.896566873924797681e-12,2.269552521910078523e-14,4.505231170222138645e-14
5.884131018807776903e-12,2.262350903771617674e-14,3.611624241882800482e-14
5.900934021331106512e-12,2.262065053137429073e-14,3.260378222859324351e-14
5.945715177131555051e-12,2.268471370596431648e-14,3.629676071576595319e-14
5.954016897145372177e-12,2.268209190016625696e-14,4.209931943304182519e-14
5.959980629344557527e-12,2.266930079582113798e-14,3.998697144530807262e-14
5.880410570910752984e-12,2.250322200226221887e-14,3.567915696598660180e-14
5.976058550140131438e-12,2.269203718586177448e-14,4.347048540250165869e-14
5.980461479352171805e-12,2.267306461873818861e-14,3.212506824463481254e-14
6.000411920211524717e-12,2.269260405800824341e-14,3.016232951868352177e-14
6.019656005285912652e-12,2.272226311246471188e-14,4.064561376783080440e-14
6.018654984017822519e-12,2.269247120424354383e-14,2.791285974104193437e-14
6.000548927774365894e-12,2.262501288942875809e-14,3.038479169850549763e-14
5.989280724099254552e-12,2.259571417564716151e-14,4.251311842864304125e-14
5.988703966957374594e-12,2.255650809268309869e-14,3.486709231247554207e-14
5.980795751718769526e-12,2.251082156719250609e-14,3.516874766999090267e-14
5.967800293116307802e-12,2.246384397519558965e-14,4.384165348540052729e-14
5.938848072362439280e-12,2.236422566027109218e-14,3.793127860840565924e-14
5.906038107266859491e-12,2.224716625884725536e-14,3.204338573561522177e-14
6.006428067581020301e-12,2.240391239062698230e-14,3.174719423032092665e-14
5.753127839162873862e-12,2.189958210309040321e-14,3.072924490741614987e-14
5.860367129001053191e-12,2.205570315287042981e-14,2.176099402413013598e-14
5.892285245919792095e-12,2.209567646468823900e-14,3.562485413911365234e-14
5.885715653258985388e-12,2.204531801960945568e-14,3.580590224412448064e-14
5.939279831360905428e-12,2.210309544645179970e-14,3.115247696710987146e-14
5.965363397936449613e-12,2.210877351317878590e-14,2.560077148844246770e-14
5.884892958333580185e-12,2.194508485214816324e-14,3.269061481187130945e-14
5.884650463284478056e-12,2.190969047507285403e-14,3.404906019222144917e-14
5.920453701446656493e-12,2.192273048544648213e-14,2.569077686181720844e-14
5.883310086495983632e-12,2.182362863741067002e-14,2.226691656945049287e-14
5.877309776536956101e-12,2.179922726015819139e-14,3.440264789565026219e-14
5.856834428929170438e-12,2.172773922022985126e-14,2.593377322700132865e-14
5.932984437773155562e-12,2.186773025624906501e-14,4.417860288613714213e-14
