# Flux, Flux Uncertainty, Sky Flux
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
6.350678786099101564e-17,6.677561185963567530e-16,7.659272940225638651e-16
6.074699326664795051e-17,6.793996569154973760e-16,7.620222510231024958e-16
4.868923070456177338e-17,6.056025165695417768e-16,7.779653377713272779e-16
2.944137463586788539e-17,4.057733528592152802e-16,7.883729568420658357e-16
4.477555178985307504e-17,5.444348056384674098e-16,7.687995964463522742e-16
3.357310884675200014e-17,5.333185739129975137e-16,7.844579304557941763e-16
5.824579178840197147e-17,6.433981148648835163e-16,7.196972823164641503e-16
8.828856851978948278e-17,7.013085651784271359e-16,7.174836294388778270e-16
7.088603927182816320e-17,5.867067435651999818e-16,7.173609758679607842e-16
3.051389495819624840e-17,4.367916951005961681e-16,7.260441969612756405e-16
6.601351917253111457e-17,6.345362690647709172e-16,7.030676923338319971e-16
1.575540673490423247e-17,4.677295061129520822e-16,7.153959208344059808e-16
7.859126644742871659e-17,6.652598293281956182e-16,6.329203794797062657e-16
8.114555216588004352e-17,6.499258668723915789e-16,6.486952617564293100e-16
3.835494706374754404e-17,5.301315990376068590e-16,6.848074355881176436e-16
3.077682485296215391e-17,4.194645601049407696e-16,6.923493284119695736e-16
5.665259198239747882e-17,5.677115522412695243e-16,6.641862585256679110e-16
9.099572537770582993e-17,6.346789625089507907e-16,6.392260951372867933e-16
1.079346161895761317e-16,6.602718789406328086e-16,6.168682294446167053e-16
4.307201929154736285e-17,4.617727095590841561e-16,6.211310458069223753e-16
9.217567986536345987e-17,5.915080114466898296e-16,6.040531226296424404e-16
3.353447184481403585e-17,4.978290115136964063e-16,6.341949335947778669e-16
6.633586727401106106e-17,5.935687241286218106e-16,6.108407890001118386e-16
3.563205697028019646e-17,4.519295319426388221e-16,6.114629921837526975e-16
2.647324135986361724e-17,3.979652918742142903e-16,6.108780879033413542e-16
2.529047644227768813e-17,3.938915242654383122e-16,5.987529357636324243e-16
2.436706439038752448e-17,3.405895714846489016e-16,6.287680321475423893e-16
3.571321244488834026e-17,4.125070997974453205e-16,6.020568479408770452e-16
4.606919037514439976e-17,4.909693148967026025e-16,5.920982588046277450e-16
6.492194769228411568e-17,5.506845448302183748e-16,5.864812609624867119e-16
3.551134368488537607e-17,4.292478201728823399e-16,5.871252953560463508e-16
1.800168226107496933e-17,2.939522568755591662e-16,6.185645387721127656e-16
4.831819157109433210e-17,4.199392091856488989e-16,5.843591433519791948e-16
1.694671531709598343e-17,2.751836115402633494e-16,5.952794124300233921e-16
5.536400934177820812e-17,5.031435033779699306e-16,5.286502352307679247e-16
3.912086594597549646e-17,4.551462527026168474e-16,5.565379151787501104e-16
3.998359210974904822e-17,3.829878207970969437e-16,5.614523319788388025e-16
6.268831164734839723e-17,5.314316032558308522e-16,5.357560998262800735e-16
3.626621653216826637e-17,4.901761983078955310e-16,5.813681895120130587e-16
4.313160582708668726e-17,4.674067242145691944e-16,5.881706162531963045e-16
4.664007309511912354e-17,4.313528356132235199e-16,5.942966355425930533e-16
2.541967823958543739e-17,4.776091872091232521e-16,5.775154769696312520e-16
2.007404042026782448e-17,2.895066768716699238e-16,5.850635707533113158e-16
2.006684327008694652e-17,3.518987906712771245e-16,5.711332160885655187e-16
1.458297474696608077e-17,3.809479889477687353e-16,5.513120135790335398e-16
5.188101727865475726e-17,4.298207704899541228e-16,5.024737924487607879e-16
5.847349437466013999e-17,4.215491917806860228e-16,5.204390251334842486e-16
2.630394367089520909e-17,3.465446942921611735e-16,4.809360553022377593e-16
1.410160305623288249e-17,2.977696371779709755e-16,5.555627661622062833e-16
1.749722012241800433e-17,3.812391996980466310e-16,5.157137921162490081e-16
4.673761460010281570e-17,4.407329612046021140e-16,4.953875248269204674e-16
2.050351701367590655e-17,3.173844722537190803e-16,5.053059471138814403e-16
2.698711232439482733e-17,3.700328695664238491e-16,4.881734252055382779e-16
5.750055273821377871e-17,4.396521719759460516e-16,4.624052674767728959e-16
4.179582770774980150e-18,2.693505075490163515e-16,5.022380404324110584e-16
3.058085810122817754e-17,3.492706563381878292e-16,5.118158433499941359e-16
2.175299654190471104e-17,3.916412654153984334e-16,5.044136348456455415e-16
3.357804978480429311e-17,3.602280847731873415e-16,5.068655053547719609e-16
1.887645403983507271e-17,3.608005989234124886e-16,5.134082075744957065e-16
1.520366581265908727e-17,3.374398619102499457e-16,5.166688375807839758e-16
5.591919136632847572e-17,4.617898598362403463e-16,4.656665178693556879e-16
6.271898524367792260e-17,4.370180972865549436e-16,4.354899021102072312e-16
2.232991311764173125e-17,2.911264275051529496e-16,4.358121929967719666e-16
4.447179438159359102e-17,3.298643861113405370e-16,4.330920530051354233e-16
2.103587775656623202e-17,3.351653630075853787e-16,4.520678745208040327e-16
1.418238093118720502e-17,3.018509655266074380e-16,4.419255275309523195e-16
3.940094220435928232e-17,3.808654079150081879e-16,4.578661319314646810e-16
2.198786237081620954e-17,2.848565699815927043e-16,4.770897883498008703e-16
3.428769504920193940e-17,3.688309120323397407e-16,4.793908853274794570e-16
5.149046549205118434e-17,3.711238525871140086e-16,4.474763749721400832e-16
2.659303529469883904e-17,3.180034497651050400e-16,4.765911393350529827e-16
3.735044572801997634e-17,3.942446870074985241e-16,4.461756322188451238e-16
2.597863184596440767e-17,3.386351037705805531e-16,4.336671119307367520e-16
8.862511463350120343e-18,2.308472036721065969e-16,4.696095626635904567e-16
5.088238633233878285e-17,3.899298577513248066e-16,4.333685059724547247e-16
2.884752516314877206e-17,3.582727393286726166e-16,4.444247678592384417e-16
1.186277259110762605e-17,2.503186631476858519e-16,4.471226309564180931e-16
4.092778376146111838e-17,3.134428311965634539e-16,4.121674397878343977e-16
3.779656797879330327e-17,3.463829476676586610e-16,3.945943067996755494e-16
9.291610725526956739e-18,2.346089705364635453e-16,4.403817056668117061e-16
8.329489307856001439e-18,2.271447775014143356e-16,4.505761538835431262e-16
4.030803145939248282e-17,3.710899496861786977e-16,4.314027035696843193e-16
2.070829275072803800e-17,2.690633081357447034e-16,4.465065980781559141e-16
2.530872245460943404e-17,2.904071504590552593e-16,4.435693365426827280e-16
2.401217578022151078e-17,2.969291455021309510e-16,4.365433632768936641e-16
3.920436441283124624e-17,3.503623382865669083e-16,4.341569032209848024e-16
7.674451370777154316e-18,2.247002244292254524e-16,4.678776981175991460e-16
2.193177275519906454e-17,2.914204389322885779e-16,4.435330878456639758e-16
1.157776261906242740e-17,3.040545774056752553e-16,4.404946502225677226e-16
1.013418652578398418e-17,2.002215198027621924e-16,4.427992803780245107e-16
4.266860953854092615e-17,3.606225097535541067e-16,4.099851904372075794e-16
1.400029677802442752e-17,2.562255011311693910e-16,4.151398504972638501e-16
5.025819156209333103e-17,3.655543780654621968e-16,3.930541957708432542e-16
2.209916261267896044e-17,3.031871608175708774e-16,3.994280255733248032e-16
2.689576041519340038e-17,3.314558154285365385e-16,4.024096789153188918e-16
2.495542350779587380e-17,3.070553774015557777e-16,3.904449761688992135e-16
3.806623482043254275e-17,3.773815317776999249e-16,3.723687207049331139e-16
1.338737009124206908e-17,2.047366737728229857e-16,3.806458905899614442e-16
6.719522827012827767e-17,3.641972528798010599e-16,3.261582406084369088e-16
1.413593078339700462e-17,2.374781797243583896e-16,3.539410057409069925e-16
2.600292267384277945e-17,2.763867872203374467e-16,3.701668475460419984e-16
1.876418255428509106e-17,2.546452500964387620e-16,3.775017241044683428e-16
2.300376017377265171e-17,2.990991253848270360e-16,3.883436109884630829e-16
1.448252201924725528e-17,2.446833250451289150e-16,3.819427804976889356e-16
1.093520911016503595e-17,2.779284918245697861e-16,4.228087727456657669e-16
3.037333332622768584e-17,3.046447240564670320e-16,4.005225434487304050e-16
2.717573153128487862e-17,2.940684853082358523e-16,4.115634663589082563e-16
4.924768144008701502e-17,3.463884397468387868e-16,4.097542116712196101e-16
2.316333320185595780e-17,2.989190622176331111e-16,4.109631879532985016e-16
3.519734521095299966e-17,2.836379956989708718e-16,4.101014928823096299e-16
2.409030973978611390e-17,2.784640073619139523e-16,4.063681983252993899e-16
1.619251947446933921e-17,2.187431752431503512e-16,3.937844711502858562e-16
1.111441033459097694e-17,1.664638562049385325e-16,3.810941039883513117e-16
4.925079160415611890e-17,3.448593055545791992e-16,3.540483641609578805e-16
2.861609922458619324e-17,2.885959794143131592e-16,3.452755828559660567e-16
2.726686258814327918e-17,2.648510999122398195e-16,3.460723948480015743e-16
2.545993889942078217e-17,2.325916413961513223e-16,3.408687743733486961e-16
3.225452660397389244e-17,3.084942490046821002e-16,3.403340767045399338e-16
2.779583406104128648e-17,2.728949994926611876e-16,3.562933927122873978e-16
3.318314525896771234e-17,2.865900974283860936e-16,3.483462019253762372e-16
4.769219818057711498e-17,3.115343775222471164e-16,3.578772112342010080e-16
2.444087348105476322e-17,2.914720412373589067e-16,3.644432079703528182e-16
1.603509587141513697e-17,1.965779456463201064e-16,3.735483048754194720e-16
4.176727267292655335e-17,3.360615067496423174e-16,3.432674358557259615e-16
2.469675698562096120e-17,2.430932226375073142e-16,3.597838560326721700e-16
2.434443559718553889e-17,2.552085119260096998e-16,3.497018831843447228e-16
2.109490543460331978e-17,2.370329131728528410e-16,3.617849554514627088e-16
1.566199717499961386e-17,1.961246131625185230e-16,3.402159450971599792e-16
4.207409959962189995e-17,3.130058767042227910e-16,3.007999950170992777e-16
1.529636806833585087e-17,1.916628287964454685e-16,3.065800007666230584e-16
1.912216708899890576e-17,2.134912171371960626e-16,2.869408879749916127e-16
1.247585546811512598e-17,1.922363625540896857e-16,2.972906183382167098e-16
1.145655622407222334e-17,1.681994778224481001e-16,2.989605895599718811e-16
2.778815289800969698e-17,2.732209992625108487e-16,2.948981770692974788e-16
2.660461756740480640e-17,2.662591876383956963e-16,3.237767044950066576e-16
2.711619952371185232e-17,2.731323773849630064e-16,3.275698154482853454e-16
2.153014675668992627e-17,2.193552943902469438e-16,3.534510363564992448e-16
1.717052398156412986e-17,2.125529927916855857e-16,3.509516857200946237e-16
1.567279207750500728e-17,2.165004630651804144e-16,3.382523090456013691e-16
4.130575863532849706e-17,2.957889585080303382e-16,3.415623953291623547e-16
3.460242181671851798e-17,3.089562532032292942e-16,3.299376138782469699e-16
1.212960188201781929e-17,2.348990279842534669e-16,3.443008283280842454e-16
3.353466588960064698e-17,2.901348265833959509e-16,3.290791041385362599e-16
1.927359590007607466e-17,2.112796300735423430e-16,3.518054467636430858e-16
3.639440596424519497e-17,2.360292238707140134e-16,3.357163369596947486e-16
2.617894414332360066e-17,2.527081967302211445e-16,3.427787281686762729e-16
3.920015819008049180e-17,2.933734773508951693e-16,3.281860152290899319e-16
1.416428048221399584e-17,1.918742672780772514e-16,3.432972566479723672e-16
3.574953782111447054e-17,2.548006736030253484e-16,3.156948927683267129e-16
2.204571962890384571e-17,2.105174053361956470e-16,3.346195829161024618e-16
2.813751437370751037e-17,2.500329951958386101e-16,3.151137272152911024e-16
2.740778274450487988e-17,2.640877527266147689e-16,3.321366437339920125e-16
1.880860160013407620e-17,2.184957281258672348e-16,3.157117587834880185e-16
2.193735601537149552e-17,2.072265330439078106e-16,3.136359860443781663e-16
2.737503890900835718e-17,2.618865510366118741e-16,3.206503116618590397e-16
2.679922129217409473e-17,2.392082995899856557e-16,3.170024051079850341e-16
1.954653611632163048e-17,2.131811286372061669e-16,3.378091468966743147e-16
9.806745176953227610e-18,1.892079762172420988e-16,3.410764578464686556e-16
3.721290260662448579e-17,2.729220408333085165e-16,3.199033248572540163e-16
3.420241384081102015e-17,2.632665009413555826e-16,3.254478766319710659e-16
3.585960155113638118e-17,2.694061523210015698e-16,3.272467080008682437e-16
2.178058273461670218e-17,1.982756506729346729e-16,3.487827415219523709e-16
1.354790842251045506e-17,2.247232969957352889e-16,3.472718693218583647e-16
1.744006468366804993e-17,2.056575424481843092e-16,3.389205894388083804e-16
3.877013217527569456e-17,2.809349727240278231e-16,3.197591021650580483e-16
3.897078514691354949e-17,2.733581384875511621e-16,3.203810237561849698e-16
2.609380361413930407e-17,2.578364479766716805e-16,3.197803171500309151e-16
1.436031044845901860e-17,1.826140889415813806e-16,3.524856452256274617e-16
3.105986465164840971e-17,2.355732795944278742e-16,3.269225940622672087e-16
1.130215726786829530e-17,1.564464062513102134e-16,3.329348926402040268e-16
