# Flux, Flux Uncertainty, Sky Flux
1.883626303932086121e-17,1.379530030641865451e-16,2.259249181828645083e-16
1.116471751380052404e-17,1.492480745344839461e-16,3.078634350693467013e-16
2.361299070959033833e-17,2.420348435745170298e-16,4.722714973022806985e-16
2.815987264295694437e-17,2.531447390942212233e-16,7.678821356399171387e-16
2.545308541642155135e-17,2.822613360518448768e-16,1.116380695102421836e-15
6.296788545223468715e-18,2.239462973112104456e-16,1.426858482233993888e-15
1.359991763183495937e-17,2.664453642763706608e-16,1.375551945342200448e-15
2.611255307398693520e-17,2.702216310160448422e-16,1.107090496247614207e-15
2.228688607415887730e-17,2.273334022033536064e-16,7.039204176445993197e-16
2.292819801558949583e-17,1.837309006842329180e-16,3.494570662702563194e-16
1.240260086344926051e-17,1.251432917997592329e-16,2.108708881005305462e-16
1.774135083368234248e-17,1.422445912305393504e-16,1.894551073014323401e-16
1.249227349765327054e-17,1.216560195182537538e-16,1.968805512229517155e-16
2.000791974413399684e-17,1.509973779118112693e-16,1.934599103074560316e-16
1.943930407948922922e-17,1.414174894427638142e-16,1.914360495330307125e-16
1.271618926217205562e-17,1.292989256969321553e-16,1.900067920309392044e-16
1.640499065231026930e-17,1.435033704975616648e-16,1.942236718298897860e-16
4.383779976889800809e-18,6.723611355108633753e-17,2.035277976447387968e-16
2.525354973655506195e-17,1.471321607971581611e-16,1.891641309715264520e-16
1.983688803113506963e-17,1.513982248696517341e-16,1.882176302999027663e-16
1.693629782880428675e-17,1.185183038999841377e-16,1.916089764409314152e-16
2.900647363006594114e-17,1.498212468500507545e-16,1.858068254464253947e-16
1.630977933194658174e-17,1.229115581486498033e-16,1.883387214256443702e-16
1.657816331563656760e-17,1.316813939070830099e-16,1.845695482588060612e-16
1.842838489610078119e-17,1.404935755133130615e-16,1.825564963794501686e-16
9.427106966994079123e-18,1.080936937620036135e-16,1.973523205193872955e-16
1.271223766306022869e-17,1.208190503734367758e-16,1.875993269549753145e-16
